"DB","ID","RA_ICRS","DE_ICRS","GLON","GLAT","plx","pmRA","pmDE","fnames","UCC_ID"
"24","CWNU 1853",275.7501,-14.6484,16.69101,-0.50101,0.343,-0.801,-2.508,"cwnu1853","UCC G016.6-00.5"
"24","CWNU 1854",138.72352,-45.3002,268.14301,2.444,0.451,-5.558,4.069,"cwnu1854","UCC G268.1+02.4"
"24","CWNU 1855",145.47461,-55.1267,278.03701,-1.694,0.428,-5.776,4.392,"cwnu1855","UCC G278.0-01.6"
"24","CWNU 1856",255.04951,-42.41968,343.697,-0.061,0.456,-0.208,-1.864,"cwnu1856","UCC G343.6+00.0"
"24_26","CWNU 1857",281.945,-6.14932,27.04112,-1.98985,0.664,-1.817,1.7,"cwnu1857","UCC G027.0-01.9"
"24","CWNU 1858",218.35965,-59.91859,315.39401,0.462,0.461,-6.099,-2.71,"cwnu1858","UCC G315.3+00.4"
"24","CWNU 1859",106.88621,-18.47994,231.20901,-4.891,0.295,-0.649,2.574,"cwnu1859","UCC G231.2-04.8"
"24_26","CWNU 1860",341.15983,57.05788,106.32135,-1.66731,0.369,-4.282,-3.063,"cwnu1860","UCC G106.3-01.6"
"24","CWNU 1861",102.4342,0.7708,212.05201,-0.02699,0.566,-1.244,0.518,"cwnu1861","UCC G212.0+00.0"
"24","CWNU 1862",145.70696,-55.31267,278.259,-1.748,0.316,-7.253,4.756,"cwnu1862","UCC G278.2-01.7"
"24_26","CWNU 1863",149.95311,-53.28647,278.90835,1.38527,0.336,-6.175,3.175,"cwnu1863","UCC G278.9+01.3"
"24","CWNU 1864",270.02275,-23.56813,6.27101,-0.062,0.515,0.215,-1.115,"cwnu1864","UCC G006.2+00.0"
"24","CWNU 1865",112.75399,-20.96363,235.99001,-1.165,0.335,-1.922,1.491,"cwnu1865","UCC G235.9-01.1"
"24_26","CWNU 1866",190.30862,-62.43614,301.75182,0.41222,0.429,-4.455,-0.843,"cwnu1866","UCC G301.7+00.4"
"24_26","CWNU 1867",138.65598,-44.21792,267.327,3.15769,0.524,-3.123,1.445,"cwnu1867","UCC G267.3+03.1"
"24","CWNU 1868",281.49336,-5.19731,27.68401,-1.156,0.263,-0.701,-3.121,"cwnu1868","UCC G027.6-01.1"
"24","CWNU 1869",111.40363,-17.25387,232.12101,-0.514,0.338,-1.569,2.372,"cwnu1869","UCC G232.1-00.5"
"24_26","CWNU 1870",300.80341,33.24757,70.20101,1.18533,0.302,-3.231,-4.879,"cwnu1870","UCC G070.2+01.1"
"24","CWNU 1871",22.9563,62.16094,127.62801,-0.342,0.374,-1.952,-0.197,"cwnu1871","UCC G127.6-00.3"
"24","CWNU 1872",340.05646,53.23253,103.94301,-4.732,0.342,-3.163,-2.685,"cwnu1872","UCC G103.9-04.7"
"24","CWNU 1873",302.60725,35.97116,73.296,1.402,0.342,-2.104,-6.04,"cwnu1873","UCC G073.2+01.4"
"24","CWNU 1874",247.14515,-49.9406,334.43901,-0.83901,0.337,-1.708,-2.428,"cwnu1874","UCC G334.4-00.8"
"24","CWNU 1875",345.2045,55.63539,107.70701,-3.932,0.395,-3.153,-3.097,"cwnu1875","UCC G107.7-03.9"
"24","CWNU 1876",79.79018,46.18362,162.68201,5.02401,0.337,0.81,-1.529,"cwnu1876","UCC G162.6+05.0"
"24","CWNU 1877",275.41346,-14.28808,16.85601,-0.044,0.609,0.04,-1.912,"cwnu1877","UCC G016.8+00.0a"
"24","CWNU 1878",298.47949,31.51489,67.69701,1.952,0.413,-1.934,-3.964,"cwnu1878","UCC G067.6+01.9"
"24","CWNU 1879",122.23291,-34.09957,251.55901,-0.64,0.288,-2.757,2.991,"cwnu1879","UCC G251.5-00.6"
"24","CWNU 1880",309.47381,44.87688,83.58401,2.247,0.371,-2.473,-2.981,"cwnu1880","UCC G083.5+02.2"
"24","CWNU 1881",115.07909,-21.41862,237.44301,0.507,0.648,-2.142,0.594,"cwnu1881","UCC G237.4+00.5"
"24_26","CWNU 1882",334.03884,52.40993,100.40401,-3.53512,0.243,-3.7,-3.437,"cwnu1882","UCC G100.4-03.5"
"24","CWNU 1883",310.88972,43.57508,83.175,0.648,0.545,-3.033,-5.647,"cwnu1883","UCC G083.1+00.6"
"24","CWNU 1884",276.671,-15.60092,16.26401,-1.732,0.438,0.622,0.294,"cwnu1884","UCC G016.2-01.7"
"24_26","CWNU 1885",351.51632,61.99822,113.0923,0.76846,0.521,-2.474,-1.337,"cwnu1885","UCC G113.0+00.7"
"24","CWNU 1886",282.83031,-30.33618,5.41,-13.29201,0.37,-1.723,-5.234,"cwnu1886","UCC G005.4-13.2"
"24","CWNU 1887",239.46501,-55.80881,327.04701,-1.924,0.401,-3.641,-3.728,"cwnu1887","UCC G327.0-01.9"
"24","CWNU 1888",11.62516,63.23042,122.37601,0.364,0.31,-2.555,-0.433,"cwnu1888","UCC G122.3+00.3"
"24_26","CWNU 1889",123.49245,-38.49995,255.79757,-2.20179,0.543,-2.213,1.547,"cwnu1889","UCC G255.7-02.2"
"24","CWNU 1890",243.52788,-52.65675,330.92001,-1.166,0.522,-2.252,-3.436,"cwnu1890","UCC G330.9-01.1"
"24","CWNU 1891",201.12103,-58.34219,307.26901,4.251,0.549,-3.955,-1.274,"cwnu1891","UCC G307.2+04.2"
"24","CWNU 1892",125.40826,-43.7123,260.932,-3.923,0.618,-4.588,4.136,"cwnu1892","UCC G260.9-03.9"
"24_26","CWNU 1893",289.53128,10.68417,45.47008,-0.97813,0.44,0.93,-1.231,"cwnu1893","UCC G045.4-00.9"
"24_26","CWNU 1894",41.93172,63.03567,135.67904,3.07857,0.147,-0.798,0.421,"cwnu1894","UCC G135.6+03.0"
"24","CWNU 1895",301.5743,38.54976,75.02201,3.488,0.275,-2.476,-4.786,"cwnu1895","UCC G075.0+03.4"
"24","CWNU 1896",108.58264,-23.69509,236.59701,-5.853,0.39,-2.418,3.977,"cwnu1896","UCC G236.5-05.8"
"24_26","CWNU 1897",123.32145,-27.62549,246.64659,3.68221,0.365,-3.741,2.538,"cwnu1897","UCC G246.6+03.6"
"24","CWNU 1898",242.76476,-53.13189,330.25901,-1.197,0.557,-3.12,-4.606,"cwnu1898","UCC G330.2-01.1"
"24_26","CWNU 1899",58.05201,54.50188,147.26169,0.40296,0.244,-0.227,-0.354,"cwnu1899","UCC G147.2+00.4"
"24_26","CWNU 1900",113.8767,-26.01361,240.91228,-2.70181,0.311,-1.105,1.085,"cwnu1900","UCC G240.9-02.7"
"24","CWNU 1901",285.58982,0.53834,34.65701,-2.184,0.496,-0.606,-2.307,"cwnu1901","UCC G034.6-02.1"
"24","CWNU 1902",312.64136,48.47879,87.76101,2.772,0.321,-2.799,-3.413,"cwnu1902","UCC G087.7+02.7"
"24","CWNU 1903",144.21743,-53.02201,276.09101,-0.604,0.371,-5.025,4.069,"cwnu1903","UCC G276.0-00.6"
"24","CWNU 1904",309.75508,44.98141,83.78801,2.152,0.379,-3.132,-4.469,"cwnu1904","UCC G083.7+02.1"
"24","CWNU 1905",263.05173,-33.95609,354.229,-0.26,0.416,0.084,-0.481,"cwnu1905","UCC G354.2-00.2"
"24","CWNU 1906",93.01546,5.61635,203.39801,-6.131,0.69,0.789,-3.024,"cwnu1906","UCC G203.3-06.1"
"24_26","CWNU 1907",109.3866,-11.14267,225.80915,0.63834,0.389,-1.418,0.356,"cwnu1907","UCC G225.8+00.6"
"24","CWNU 1908",220.52286,-61.15643,315.87701,-1.097,0.282,-4.878,-2.64,"cwnu1908","UCC G315.8-01.0"
"24_26","CWNU 1909",24.91236,57.46893,129.40209,-4.79591,0.548,-0.968,-1.681,"cwnu1909","UCC G129.4-04.7"
"24_26","CWNU 1910",219.54623,-63.39577,314.5503,-2.9579,0.324,-6.912,-4.535,"cwnu1910","UCC G314.5-02.9"
"24","CWNU 1911",307.0043,47.22277,84.46101,5.01699,0.382,-2.472,-5.188,"cwnu1911","UCC G084.4+05.0"
"24","CWNU 1912",145.15572,-56.94833,279.10101,-3.184,0.386,-5.398,4.097,"cwnu1912","UCC G279.1-03.1"
"24","CWNU 1913",115.47445,-30.95957,245.922,-3.893,0.289,-1.821,3.544,"cwnu1913","UCC G245.9-03.8"
"24_26","CWNU 1914",132.51479,-54.57975,272.46096,-6.68316,0.467,-5.434,4.626,"cwnu1914","UCC G272.4-06.6"
"24","CWNU 1915",255.23807,-37.87602,347.36801,2.622,0.776,1.267,-0.83,"cwnu1915","UCC G347.3+02.6"
"24","CWNU 1916",328.84432,48.27243,95.27401,-4.916,0.456,-3.061,-3.184,"cwnu1916","UCC G095.2-04.9"
"24_26","CWNU 1917",274.50626,-19.70724,11.66791,-1.8363,0.411,0.614,-1.066,"cwnu1917","UCC G011.6-01.8"
"24_26","CWNU 1918",296.55591,24.89386,61.13291,0.04531,0.226,-2.577,-5.118,"cwnu1918","UCC G061.1+00.0"
"24","CWNU 1919",286.15928,3.5695,37.61401,-1.303,0.333,-1.027,-2.753,"cwnu1919","UCC G037.6-01.3"
"24_26","CWNU 1920",260.08949,-40.65402,347.35729,-2.04852,0.382,-0.47,-1.114,"cwnu1920","UCC G347.3-02.0"
"24","CWNU 1921",94.10201,13.24616,197.172,-1.571,0.488,0.431,-2.411,"cwnu1921","UCC G197.1-01.5"
"24_26","CWNU 1922",257.04488,-42.46083,344.55888,-1.25569,0.454,-0.987,-4.145,"cwnu1922","UCC G344.5-01.2"
"24","CWNU 1923",320.6983,50.81172,92.996,0.484,0.579,-2.35,-3.299,"cwnu1923","UCC G092.9+00.4"
"24_26","CWNU 1924",120.71356,-22.2622,240.83913,4.57581,0.608,-1.373,0.772,"cwnu1924","UCC G240.8+04.5"
"24","CWNU 1925",119.95778,-25.4181,243.16401,2.328,0.332,-2.717,2.866,"cwnu1925","UCC G243.1+02.3"
"24_26","CWNU 1926",130.10989,-33.0955,254.51603,5.30232,0.254,-4.407,3.6,"cwnu1926","UCC G254.5+05.3"
"24","CWNU 1927",104.26304,-7.43564,220.19001,-2.143,0.518,-1.534,0.376,"cwnu1927","UCC G220.1-02.1"
"24","CWNU 1928",148.15353,-54.49251,278.81601,-0.218,0.383,-5.876,3.462,"cwnu1928","UCC G278.8-00.2"
"24","CWNU 1929",278.77273,-8.11225,23.85501,-0.089,0.452,0.344,-0.474,"cwnu1929","UCC G023.8+00.0"
"24","CWNU 1930",83.46738,29.22614,178.38901,-2.01999,0.616,0.987,-1.821,"cwnu1930","UCC G178.3-02.0"
"24","CWNU 1931",71.35292,45.81604,159.38901,0.162,0.418,1.809,-1.355,"cwnu1931","UCC G159.3+00.1"
"24_26","CWNU 1932",266.13597,-33.0507,356.36888,-1.95,0.395,0.078,-0.767,"cwnu1932","UCC G356.3-01.9"
"24","CWNU 1933",143.43412,-56.22571,277.91101,-3.28,0.274,-5.146,4.478,"cwnu1933","UCC G277.9-03.2a"
"24_26","CWNU 1934",254.94558,-42.38275,343.67869,0.02217,0.602,0.338,-0.901,"cwnu1934","UCC G343.6+00.0a"
"24","CWNU 1935",63.58185,44.81657,156.35401,-4.48999,0.701,1.258,-1.26,"cwnu1935","UCC G156.3-04.4"
"24","CWNU 1936",285.84378,3.0064,36.96901,-1.281,0.511,-0.179,-2.437,"cwnu1936","UCC G036.9-01.2"
"24_26","CWNU 1937",78.51755,42.41348,165.24005,2.10415,0.435,2.158,-2.351,"cwnu1937","UCC G165.2+02.1"
"24_26","CWNU 1938",219.31052,-60.25872,315.69808,-0.03605,0.346,-2.486,-1.323,"cwnu1938","UCC G315.6+00.0"
"24_26","CWNU 1939",263.95223,-35.67969,353.18258,-1.81649,0.757,1.207,-2.108,"cwnu1939","UCC G353.1-01.8"
"24","CWNU 1940",219.08414,-60.76698,315.39501,-0.45901,0.283,-5.148,-3.502,"cwnu1940","UCC G315.3-00.4"
"24","CWNU 1941",179.97208,-63.2067,297.16101,-0.914,0.413,-5.961,0.322,"cwnu1941","UCC G297.1-00.9"
"24","CWNU 1942",81.09461,30.06713,176.54801,-3.276,0.325,0.892,-1.706,"cwnu1942","UCC G176.5-03.2"
"24","CWNU 1943",113.1661,-21.78859,236.89801,-1.22599,0.319,-1.97,1.579,"cwnu1943","UCC G236.8-01.2"
"24_26","CWNU 1944",127.95648,-52.10545,268.81837,-7.35276,0.265,-4.624,6.569,"cwnu1944","UCC G268.8-07.3"
"24","CWNU 1945",255.71537,-27.61258,355.80901,8.537,0.502,-2.654,-3.762,"cwnu1945","UCC G355.8+08.5"
"24","CWNU 1946",82.32425,28.31694,178.60301,-3.356,0.244,0.432,-0.275,"cwnu1946","UCC G178.6-03.3"
"24","CWNU 1947",285.34793,-29.39409,7.19701,-14.92,0.53,-1.207,-2.867,"cwnu1947","UCC G007.1-14.9"
"24","CWNU 1948",256.36247,-27.92854,355.89801,7.889,0.404,-0.755,-3.018,"cwnu1948","UCC G355.8+07.8"
"24","CWNU 1949",153.59983,-47.48661,277.38301,7.444,0.271,-5.425,3.563,"cwnu1949","UCC G277.3+07.4"
"24","CWNU 1950",255.4821,-28.00427,355.36701,8.46699,0.451,-2.658,-2.354,"cwnu1950","UCC G355.3+08.4"
"24","CWNU 1951",201.63712,-47.46941,309.06201,14.984,0.507,-3.607,-4.82,"cwnu1951","UCC G309.0+14.9"
"24","CWNU 1952",285.19437,-29.15509,7.37001,-14.703,0.377,-0.982,-3.625,"cwnu1952","UCC G007.3-14.7"
"24","CWNU 1953",100.76345,-5.33032,216.73101,-4.288,0.261,-0.258,0.521,"cwnu1953","UCC G216.7-04.2"
"24_26","CWNU 1954",248.2491,-48.57966,335.92354,-0.42967,0.315,-3.319,-3.721,"cwnu1954","UCC G335.9-00.4"
"24","CWNU 1955",132.87958,-49.44246,268.60601,-3.263,0.287,-2.773,3.472,"cwnu1955","UCC G268.6-03.2"
"24","CWNU 1956",96.78414,2.92944,207.54301,-4.058,0.373,-0.189,0.025,"cwnu1956","UCC G207.5-04.0"
"24","CWNU 1957",124.47096,-34.7442,253.11601,0.543,0.268,-2.766,2.888,"cwnu1957","UCC G253.1+00.5"
"24","CWNU 1958",244.23198,-51.96294,331.71101,-0.963,0.319,-3.7,-4.347,"cwnu1958","UCC G331.7-00.9"
"24","CWNU 1959",316.62696,43.35735,85.69701,-2.672,0.402,-1.239,-2.574,"cwnu1959","UCC G085.6-02.6"
"24","CWNU 1960",42.01079,55.96475,138.78001,-3.277,0.42,0.106,-1.744,"cwnu1960","UCC G138.7-03.2"
"24_26","CWNU 1961",203.51928,-62.92499,307.76173,-0.45378,0.346,-5.74,-2.076,"cwnu1961","UCC G307.7-00.4"
"24_26","CWNU 1962",108.4733,-10.52001,224.84044,0.13435,0.334,-0.575,0.214,"cwnu1962","UCC G224.8+00.1"
"24","CWNU 1963",111.76761,-27.49111,241.31201,-5.062,0.362,-1.523,2.975,"cwnu1963","UCC G241.3-05.0"
"24","CWNU 1964",281.14753,-10.92322,22.42501,-3.45701,0.505,0.667,-1.75,"cwnu1964","UCC G022.4-03.4"
"24","CWNU 1965",330.16337,53.08866,98.88901,-1.619,0.385,-4.113,-3.888,"cwnu1965","UCC G098.8-01.6"
"24_26","CWNU 1966",104.17998,0.47598,213.11042,1.39226,0.246,-0.881,-0.043,"cwnu1966","UCC G213.1+01.3"
"24","CWNU 1967",300.90663,28.81551,66.49601,-1.249,0.438,-2.334,-5.359,"cwnu1967","UCC G066.4-01.2"
"24_26","CWNU 1968",276.91993,-14.06818,17.73335,-1.23229,0.492,-0.552,-0.752,"cwnu1968","UCC G017.7-01.2"
"24","CWNU 1969",103.82319,-0.5299,213.84301,0.616,0.243,-0.597,0.384,"cwnu1969","UCC G213.8+00.6"
"24","CWNU 1970",188.00183,-60.8555,300.56701,1.92699,0.313,-5.375,-0.118,"cwnu1970","UCC G300.5+01.9"
"24_26","CWNU 1971",89.74018,23.43074,186.26115,-0.23113,0.37,0.2,-3.075,"cwnu1971","UCC G186.2-00.2"
"24_26","CWNU 1972",122.56623,-24.59015,243.72467,4.76941,0.481,-1.06,1.397,"cwnu1972","UCC G243.7+04.7"
"24_26","CWNU 1973",103.51494,-7.75489,220.13726,-2.94861,0.201,-0.743,1.35,"cwnu1973","UCC G220.1-02.9"
"24_26","CWNU 1974",114.39232,-34.8043,248.8533,-6.55522,0.429,-3.645,3.717,"cwnu1974","UCC G248.8-06.5"
"24","CWNU 1975",300.66725,33.10661,70.02101,1.207,0.255,-2.517,-4.785,"cwnu1975","UCC G070.0+01.2"
"24","CWNU 1976",303.12276,36.10564,73.63701,1.127,0.253,-2.976,-4.188,"cwnu1976","UCC G073.6+01.1"
"24","CWNU 1977",186.12408,-61.69082,299.74301,1.014,0.327,-6.863,-0.408,"cwnu1977","UCC G299.7+01.0"
"24","CWNU 1978",100.965,5.63993,207.05001,0.89001,0.429,-0.868,-0.633,"cwnu1978","UCC G207.0+00.8"
"24","CWNU 1979",304.32365,38.02634,75.76701,1.396,0.262,-2.823,-4.967,"cwnu1979","UCC G075.7+01.3"
"24","CWNU 1980",280.67598,-14.50081,19.018,-4.666,0.587,0.929,-0.363,"cwnu1980","UCC G019.0-04.6"
"24","CWNU 1981",206.26836,-61.48708,309.28801,0.721,0.338,-4.764,-1.926,"cwnu1981","UCC G309.2+00.7"
"24","CWNU 1982",331.09178,54.55376,100.20501,-0.773,0.184,-2.747,-2.139,"cwnu1982","UCC G100.2-00.7"
"24_26","CWNU 1983",133.39142,-44.77576,265.23803,-0.01212,0.342,-3.62,3.522,"cwnu1983","UCC G265.2+00.0"
"24","CWNU 1984",187.16307,-64.59366,300.49001,-1.83,0.449,-9.504,-0.095,"cwnu1984","UCC G300.4-01.8"
"24","CWNU 1985",298.36603,38.1738,73.38401,5.438,0.27,-2.185,-4.453,"cwnu1985","UCC G073.3+05.4"
"24","CWNU 1986",89.0828,11.29508,196.50501,-6.807,0.401,1.276,-1.638,"cwnu1986","UCC G196.5-06.8"
"24_26","CWNU 1987",323.81647,60.0355,100.6454,5.94984,0.594,-2.961,-3.598,"cwnu1987","UCC G100.6+05.9"
"24_26","CWNU 1988",202.21894,-63.26569,307.12768,-0.69934,0.286,-8.594,-1.807,"cwnu1988","UCC G307.1-00.6"
"24","CWNU 1989",325.09699,56.07655,98.50101,2.55,0.42,-2.644,-2.827,"cwnu1989","UCC G098.5+02.5"
"24","CWNU 1990",304.68367,36.15989,74.38401,0.11,0.625,-0.646,-3.217,"cwnu1990","UCC G074.3+00.1"
"24","CWNU 1991",87.47184,19.94106,188.21101,-3.812,0.617,0.412,-0.791,"cwnu1991","UCC G188.2-03.8"
"24","CWNU 1992",299.81128,23.15467,61.16301,-3.399,0.382,-2.094,-6.846,"cwnu1992","UCC G061.1-03.3"
"24","CWNU 1993",312.25081,55.47318,93.06801,7.36,0.755,-1.417,-3.976,"cwnu1993","UCC G093.0+07.3"
"24_26","CWNU 1994",278.68686,-11.61403,20.70674,-1.6255,0.51,0.301,-0.139,"cwnu1994","UCC G020.7-01.6"
"24_26","CWNU 1995",276.64446,-16.17674,15.74213,-1.97724,0.527,-0.89,-1.576,"cwnu1995","UCC G015.7-01.9"
"24","CWNU 1996",38.62576,56.92917,136.67501,-3.167,0.376,-2.248,-0.085,"cwnu1996","UCC G136.6-03.1"
"24_26","CWNU 1997",347.35081,58.99384,110.11139,-1.31448,0.265,-3.146,-1.979,"cwnu1997","UCC G110.1-01.3"
"24_26","CWNU 1998",267.46606,-33.34917,356.68891,-3.05704,0.646,0.044,-1.97,"cwnu1998","UCC G356.6-03.0"
"24","CWNU 1999",96.71037,4.28061,206.308,-3.499,0.427,0.358,-2.243,"cwnu1999","UCC G206.3-03.4"
"24","CWNU 2000",325.18887,53.78881,97.03301,0.794,0.741,-2.485,-2.873,"cwnu2000","UCC G097.0+00.7"
"24_26","CWNU 2001",331.85089,58.57931,102.91274,2.23539,0.44,-4.503,-3.457,"cwnu2001","UCC G102.9+02.2"
"24_26","CWNU 2002",133.65161,-42.11705,263.32345,1.84262,0.341,-5.732,4.849,"cwnu2002","UCC G263.3+01.8"
"24","CWNU 2003",313.74098,48.06235,87.90901,1.943,0.281,-2.458,-3.238,"cwnu2003","UCC G087.9+01.9"
"24_26","CWNU 2004",15.36081,63.12547,124.06235,0.27569,0.259,-1.474,-0.152,"cwnu2004","UCC G124.0+00.2"
"24","CWNU 2005",301.13954,23.6696,62.24501,-4.164,0.534,-2.251,-4.966,"cwnu2005","UCC G062.2-04.1"
"24_26","CWNU 2006",113.61317,-17.16539,233.05597,1.38031,0.607,-3.261,0.998,"cwnu2006","UCC G233.0+01.3"
"24_26","CWNU 2007",333.33103,56.47696,102.35283,0.05884,0.335,-2.836,-2.348,"cwnu2007","UCC G102.3+00.0"
"24","CWNU 2008",282.14988,-29.16,6.26301,-12.27201,0.322,-2.53,-3.79,"cwnu2008","UCC G006.2-12.2"
"24","CWNU 2009",112.37718,-21.16264,235.99601,-1.569,0.277,-1.547,3.658,"cwnu2009","UCC G235.9-01.5"
"24","CWNU 2010",49.81034,51.74376,144.86201,-4.722,0.544,1.023,-0.814,"cwnu2010","UCC G144.8-04.7"
"24","CWNU 2011",297.80289,28.44214,64.75701,0.881,0.388,-1.327,-4.229,"cwnu2011","UCC G064.7+00.8"
"24_26","CWNU 2012",102.4611,-0.17316,212.90438,-0.43351,0.174,-0.32,0.489,"cwnu2012","UCC G212.9-00.4"
"24","CWNU 2013",133.79921,-48.25715,268.08301,-2.039,0.624,-7.014,5.119,"cwnu2013","UCC G268.0-02.0"
"24","CWNU 2014",97.08623,7.96906,203.21001,-1.458,0.57,-0.074,-1.469,"cwnu2014","UCC G203.2-01.4"
"24_26","CWNU 2015",134.3343,-48.32448,268.36515,-1.81147,0.434,-4.41,3.604,"cwnu2015","UCC G268.3-01.8a"
"24_26","CWNU 2016",111.30428,-8.05594,223.96861,3.7561,0.474,-2.86,2.58,"cwnu2016","UCC G223.9+03.7"
"24","CWNU 2017",90.12761,27.61369,182.80501,2.15201,0.537,-0.222,-2.234,"cwnu2017","UCC G182.8+02.1"
"24_26","CWNU 2018",354.33607,58.37341,113.32794,-3.10997,0.39,-0.032,-0.784,"cwnu2018","UCC G113.3-03.1"
"24","CWNU 2019",272.87999,-20.91079,9.88201,-1.07001,0.356,-0.191,-1.572,"cwnu2019","UCC G009.8-01.0"
"24","CWNU 2020",87.70411,33.26281,176.86501,3.18401,0.395,0.038,-2.252,"cwnu2020","UCC G176.8+03.1"
"24","CWNU 2021",57.93373,54.37871,147.28601,0.264,0.349,-0.013,-0.824,"cwnu2021","UCC G147.2+00.2"
"24","CWNU 2022",98.43717,7.99047,203.81001,-0.262,0.292,-0.156,-0.478,"cwnu2022","UCC G203.8-00.2"
"24","CWNU 2023",216.35661,-60.21972,314.35401,0.551,0.433,-5.741,-2.831,"cwnu2023","UCC G314.3+00.5"
"24_26","CWNU 2024",287.84366,10.52757,44.56031,0.41774,0.329,-0.512,-3.048,"cwnu2024","UCC G044.5+00.4"
"24","CWNU 2025",265.78254,-44.97159,345.99001,-7.896,0.48,-0.295,-3.709,"cwnu2025","UCC G345.9-07.8"
"24","CWNU 2026",149.1945,-55.33674,279.80901,-0.509,0.237,-4.156,2.868,"cwnu2026","UCC G279.8-00.5"
"24","CWNU 2027",109.51629,-16.70848,230.79001,-1.85,0.264,-1.598,2.297,"cwnu2027","UCC G230.7-01.8a"
"24_26","CWNU 2028",240.51685,-54.02006,328.67279,-0.96301,0.33,-3.231,-4.174,"cwnu2028","UCC G328.6-00.9"
"24","CWNU 2029",283.77877,-5.63399,28.33001,-3.381,0.425,-0.495,-2.55,"cwnu2029","UCC G028.3-03.3"
"24","CWNU 2030",329.58321,45.14839,93.73201,-7.685,0.253,-3.243,-3.636,"cwnu2030","UCC G093.7-07.6"
"24","CWNU 2031",102.21495,1.94843,210.90401,0.315,0.709,-0.549,-0.855,"cwnu2031","UCC G210.9+00.3"
"24","CWNU 2032",54.86428,50.45883,148.21301,-3.979,0.352,0.784,-1.712,"cwnu2032","UCC G148.2-03.9"
"24","CWNU 2033",46.6389,55.63856,141.23701,-2.356,0.443,-0.478,-0.529,"cwnu2033","UCC G141.2-02.3"
"24_26","CWNU 2034",325.87954,49.62562,94.63104,-2.63362,0.438,-3.622,-3.347,"cwnu2034","UCC G094.6-02.6"
"24_26","CWNU 2035",303.61826,35.40996,73.2791,0.40757,0.251,-2.144,-4.783,"cwnu2035","UCC G073.2+00.4"
"24","CWNU 2036",73.14144,48.35447,158.22601,2.726,0.295,0.552,-1.061,"cwnu2036","UCC G158.2+02.7"
"24","CWNU 2037",125.6496,-45.63506,262.61801,-4.872,0.623,-4.394,4.363,"cwnu2037","UCC G262.6-04.8"
"24_26","CWNU 2038",109.24307,-2.08916,217.71545,4.71872,0.388,-2.492,1.321,"cwnu2038","UCC G217.7+04.7"
"24","CWNU 2039",97.53168,2.83702,207.97001,-3.438,0.462,0.488,-1.128,"cwnu2039","UCC G207.9-03.4"
"24","CWNU 2040",304.24197,38.18312,75.86101,1.537,0.375,-2.154,-4.107,"cwnu2040","UCC G075.8+01.5"
"24","CWNU 2041",273.50669,-18.87179,11.95401,-0.60901,0.451,1.067,0.132,"cwnu2041","UCC G011.9-00.6"
"24","CWNU 2042",101.38922,-9.93453,221.13901,-5.806,0.422,-0.6,-0.736,"cwnu2042","UCC G221.1-05.8"
"24","CWNU 2043",328.45349,51.60972,97.15601,-2.146,0.371,-3.716,-2.32,"cwnu2043","UCC G097.1-02.1"
"24","CWNU 2044",10.30653,63.60024,121.79701,0.751,0.248,-1.744,-0.443,"cwnu2044","UCC G121.7+00.7a"
"24","CWNU 2045",123.94178,-28.28527,247.50101,3.775,0.325,-2.236,1.992,"cwnu2045","UCC G247.5+03.7"
"24_26","CWNU 2046",158.30836,-54.52901,283.68817,3.09563,0.397,-8.226,4.626,"cwnu2046","UCC G283.6+03.0"
"24","CWNU 2047",224.23371,-57.711,319.08301,1.171,0.332,-4.541,-2.971,"cwnu2047","UCC G319.0+01.1"
"24","CWNU 2048",165.8158,-61.44871,290.37801,-1.242,0.384,-7.457,1.995,"cwnu2048","UCC G290.3-01.2"
"24_26","CWNU 2049",61.96828,53.1066,149.92424,0.85481,0.304,-0.338,-0.451,"cwnu2049","UCC G149.9+00.8"
"24","CWNU 2050",270.18476,-28.72768,1.86101,-2.747,0.658,1.009,-0.184,"cwnu2050","UCC G001.8-02.7"
"24_26","CWNU 2051",276.2682,-14.39685,17.14809,-0.82648,0.281,-0.509,-2.679,"cwnu2051","UCC G017.1-00.8"
"24","CWNU 2052",88.94288,18.12563,190.48501,-3.53,0.474,0.133,-0.285,"cwnu2052","UCC G190.4-03.5"
"24","CWNU 2053",114.43994,-28.82997,243.62101,-3.633,0.489,-1.003,0.456,"cwnu2053","UCC G243.6-03.6"
"24","CWNU 2054",174.31865,-59.819,293.72901,1.721,0.256,-5.088,1.069,"cwnu2054","UCC G293.7+01.7"
"24","CWNU 2055",328.00313,53.31221,98.00701,-0.646,0.269,-3.95,-3.844,"cwnu2055","UCC G098.0-00.6"
"24","CWNU 2056",328.12942,53.65898,98.28301,-0.423,0.353,-3.535,-3.495,"cwnu2056","UCC G098.2-00.4"
"24","CWNU 2057",259.48465,-38.94598,348.49001,-0.688,0.354,-0.226,-2.656,"cwnu2057","UCC G348.4-00.6"
"24","CWNU 2058",103.35881,-10.62808,222.63501,-4.386,0.408,-0.337,-0.398,"cwnu2058","UCC G222.6-04.3"
"24","CWNU 2059",188.86056,-61.58867,301.03001,1.22399,0.329,-8.453,0.038,"cwnu2059","UCC G301.0+01.2"
"24","CWNU 2060",167.55609,-58.22917,289.91801,2.062,0.297,-6.307,2.279,"cwnu2060","UCC G289.9+02.0"
"24","CWNU 2061",117.53104,-24.75801,241.46301,0.787,0.365,-2.33,1.453,"cwnu2061","UCC G241.4+00.7"
