"DB","DB_i","ID","RA_ICRS","DE_ICRS","GLON","GLAT","plx","pmRA","pmDE","fnames","UCC_ID","quad","dups_fnames","dups_probs","r_50","N_fixed","N_membs","fixed_cent","cent_flags","C1","C2","C3","N_50","GLON_m","GLAT_m","RA_ICRS_m","DE_ICRS_m","plx_m","pmRA_m","pmDE_m","Rv_m","N_Rv","N_ex_cls","dups_fnames_m","dups_probs_m"
"BICA19","25","Ryu 547",263.58092,-25.63225,1.47,3.88,"nan","nan","nan","ryu547","UCC G001.4+03.8","Q1P","nan","nan",2.3,False,100,True,0,0.94,0.28,"AC",98,1.466,3.865,263.6,-25.635,0.158,-3.045,-5.308,-29.592,1,0,"nan","nan"
"HUNT23","1801","HSC 16",255.76282,-20.69443,1.5088,12.5969,0.321,-0.26,-2.146,"hsc16","UCC G001.5+12.5","Q1P","nan","nan",3.1,False,25,True,10,0.24,0.41,"DC",0,1.513,12.58,255.771,-20.701,0.305,-0.213,-2.135,-44.115,1,0,"nan","nan"
"FERREIRA21;HUNT23","32;6073","UFMG 95",270.69161,-29.37704,1.5134,-3.4523,0.842,1.806,-0.956,"ufmg95","UCC G001.5-03.4","Q1N","nan","nan",7.7,False,45,False,0,0.97,0.94,"AA",35,1.517,-3.452,270.688,-29.38,0.851,1.815,-0.944,-19.872,2,7,"nan","nan"
"BICA19","26","Ryu 548",265.33972,-26.5584,1.53,2.05,"nan","nan","nan","ryu548","UCC G001.5+02.0","Q1P","nan","nan",1.9,False,60,True,0,0.69,0.33,"BC",35,1.529,2.044,265.346,-26.558,0.039,-3.55,-6.193,84.738,1,0,"nan","nan"
"KHARCHENKO12;BICA19","1067;27","Dutra-Bica 30;DB 30;MWSC 2756",269.23199,-28.62643,1.5326,-1.9716,"nan","nan","nan","dutrabica30;db30;mwsc2756","UCC G001.5-01.9","Q1N","nan","nan",6.1,False,90,True,0,0.58,0.86,"BA",48,1.529,-1.966,269.239,-28.617,0.065,-3.386,-6.139,-215.861,1,0,"nan","nan"
"KHARCHENKO12;BICA19","924;28","ASCC 98;MWSC 2979",280.65674,-33.63877,1.5424,-12.9509,"nan","nan","nan","ascc98;mwsc2979","UCC G001.5-12.9","Q1N","nan","nan",5.3,False,90,True,0,0.27,0.47,"CC",52,1.551,-12.958,280.65,-33.637,0.186,-2.475,-5.961,53.256,1,0,"nan","nan"
"BICA19","3258","DB 31;Dutra-Bica 31;MWSC 2721",267.69624,-27.788,1.57,-0.38,"nan","nan","nan","db31;dutrabica31;mwsc2721","UCC G001.5-00.3","Q1N","nan","nan",2.3,False,25,True,0,0.44,0.42,"CC",0,1.557,-0.377,267.682,-27.802,0.285,-0.667,-2.386,-9.342,4,5,"nan","nan"
"KHARCHENKO12;BICA19","879;29","MWSC 5706",287.40383,-35.86289,1.5841,-18.9222,"nan","nan","nan","mwsc5706","UCC G001.5-18.9","Q1N","nan","nan",3.3,False,25,True,0,0.29,0.24,"CD",0,1.601,-18.914,287.402,-35.852,0.13,-2.269,-4.878,-12.146,2,0,"nan","nan"
"HE23;HUNT23","1298;1148","CWNU 2569",267.11608,-27.40618,1.6333,0.2573,0.42,0.862,0.481,"cwnu2569","UCC G001.6+00.2","Q1P","nan","nan",3.1,False,50,False,0,0.33,0.72,"CB",45,1.64,0.263,267.116,-27.395,0.418,0.879,0.477,-40.364,2,0,"nan","nan"
"HAO22","0","OC 0001",267.9818,-27.85131,1.6446,-0.6294,0.347,0.747,0.124,"oc0001","UCC G001.6-00.6","Q1N","ubc336;cwwdl1676","0.66;0.74",5.5,False,248,False,0,0.99,0.91,"AA",216,1.656,-0.626,267.982,-27.832,0.352,0.736,0.135,-25.542,14,4,"ubc336;cwwdl1676","0.62;0.76"
"CANTAT20;CASTRO20;HUNT23","1512;245;5370","UBC 336",267.98,-27.85,1.6449,-0.6274,0.31,0.736,0.156,"ubc336","UCC G001.6-00.6a","Q1N","oc0001","0.66",2.5,False,87,False,0,0.72,1.0,"BA",49,1.655,-0.632,267.989,-27.851,0.333,0.774,0.139,-25.542,5,41,"oc0001;cwwdl1676","0.62;0.46"
"BICA19","30","Ryu 158",262.20544,-24.6118,1.65,5.48,"nan","nan","nan","ryu158","UCC G001.6+05.4","Q1P","nan","nan",2.3,False,140,True,0,0.31,0.4,"CC",118,1.651,5.482,262.205,-24.612,0.076,-3.034,-5.961,42.782,7,0,"nan","nan"
"CHI23_3","141","CWWDL 1676",267.9889,-27.8415,1.6563,-0.6298,0.357,0.715,0.116,"cwwdl1676","UCC G001.6-00.6b","Q1N","oc0001","0.74",3.4,False,144,False,0,0.53,1.0,"BA",79,1.666,-0.626,267.988,-27.828,0.373,0.746,0.133,-25.542,3,5,"oc0001;ubc336","0.76;0.46"
"HUNT23","1802","HSC 17",268.76869,-28.22565,1.6743,-1.4179,0.78,1.239,-4.76,"hsc17","UCC G001.6-01.4","Q1N","nan","nan",10.5,False,55,True,0,0.79,0.55,"AB",17,1.643,-1.404,268.73,-28.245,0.756,1.245,-4.806,4.91,2,18,"nan","nan"
"HE23;HUNT23","514;864","CWNU 1785",267.88251,-27.74961,1.6873,-0.502,0.334,-0.113,-2.133,"cwnu1785","UCC G001.6-00.5","Q1N","nan","nan",5.4,False,97,False,0,0.87,0.87,"AA",79,1.663,-0.486,267.848,-27.753,0.332,-0.111,-2.123,-2.715,10,9,"nan","nan"
"BICA19","31","Ryu 549",272.2578,-29.78192,1.82,-4.84,"nan","nan","nan","ryu549","UCC G001.8-04.8","Q1N","nan","nan",1.0,False,25,True,0,0.68,0.24,"BD",0,1.827,-4.843,272.264,-29.779,0.088,-4.91,-6.254,"nan",0,0,"nan","nan"
"BICA19","32","Ryu 159",265.69883,-26.38136,1.85,1.87,"nan","nan","nan","ryu159","UCC G001.8+01.8","Q1P","nan","nan",1.3,False,25,True,0,0.13,0.21,"DD",0,1.849,1.87,265.703,-26.378,0.177,-4.844,-4.569,"nan",0,0,"nan","nan"
"KHARCHENKO12;BICA19","965;33","FSR 0009;MWSC 2921",277.12854,-31.90205,1.8605,-9.5278,"nan","nan","nan","fsr0009;mwsc2921","UCC G001.8-09.5","Q1N","nan","nan",8.9,False,60,True,0,0.2,0.61,"DB",18,1.806,-9.589,277.168,-32.008,0.079,-3.078,-5.359,-63.671,3,0,"nan","nan"
"HE23","779","CWNU 2050",270.18476,-28.72768,1.861,-2.747,0.658,1.009,-0.184,"cwnu2050","UCC G001.8-02.7","Q1N","nan","nan",4.3,False,36,False,0,1.0,0.86,"AA",27,1.87,-2.765,270.231,-28.723,0.642,0.989,-0.179,48.619,2,2,"nan","nan"
"BICA19","34","Ryu 550",266.77961,-26.94879,1.87,0.75,"nan","nan","nan","ryu550","UCC G001.8+00.7","Q1P","nan","nan",1.1,False,25,True,0,0.49,0.32,"CC",0,1.866,0.764,266.768,-26.942,0.4,-0.942,-1.924,21.448,3,0,"nan","nan"
"BICA19","2874","DB 32;Dutra-Bica 32;MWSC 2768",269.8916,-28.55912,1.88,-2.44,"nan","nan","nan","db32;dutrabica32;mwsc2768","UCC G001.8-02.4","Q1N","nan","nan",2.6,False,25,True,0,0.09,0.43,"DC",0,1.882,-2.447,269.906,-28.554,0.222,0.94,-1.66,"nan",0,1,"nan","nan"
"HAO22","1","OC 0002",263.37775,-25.01999,1.8873,4.3651,0.817,1.157,-0.228,"oc0002","UCC G001.8+04.3","Q1P","ufmg63","0.69",7.4,False,88,True,0,1.0,0.73,"AB",71,1.913,4.362,263.393,-24.999,0.808,1.211,-0.25,-12.001,7,2,"ufmg63","0.81"
"KHARCHENKO12;BICA19","1110;3259","Dutra-Bica 33;DB 33;MWSC 2679",266.37768,-26.69838,1.8976,1.1866,"nan","nan","nan","dutrabica33;db33;mwsc2679","UCC G001.8+01.1","Q1P","nan","nan",2.3,False,25,True,0,0.6,0.58,"BB",0,1.891,1.183,266.382,-26.703,0.268,-1.557,-3.365,"nan",0,0,"nan","nan"
"BICA19","35","Ryu 160",272.64604,-29.8742,1.9,-5.18,"nan","nan","nan","ryu160","UCC G001.9-05.1","Q1N","nan","nan",1.0,False,25,True,0,0.2,0.28,"DC",0,1.904,-5.177,272.648,-29.869,0.183,-2.903,-5.819,-0.46,1,0,"nan","nan"
"FERREIRA21;HUNT23","0;6052","UFMG 63",263.39135,-25.01037,1.9021,4.36,0.801,1.212,-0.268,"ufmg63","UCC G001.9+04.3","Q1P","oc0002","0.69",7.5,False,88,False,0,1.0,0.73,"AB",68,1.913,4.363,263.397,-25.003,0.81,1.22,-0.269,-12.001,7,2,"oc0002","0.81"
"HUNT23","1803","HSC 18",279.92768,-32.96086,1.9172,-12.116,0.193,-0.79,-6.641,"hsc18","UCC G001.9-12.1","Q1N","nan","nan",6.9,False,50,True,0,0.2,0.55,"DB",27,1.964,-12.082,279.905,-32.913,0.199,-0.73,-6.676,-27.263,2,0,"nan","nan"
"HUNT23","1804","HSC 19",271.09731,-29.07542,1.9504,-3.6137,0.114,-3.411,-5.028,"hsc19","UCC G001.9-03.6","Q1N","nan","nan",3.0,False,25,True,0,0.33,0.63,"CB",0,1.952,-3.613,271.086,-29.08,0.103,-3.396,-5.028,"nan",0,0,"nan","nan"
"BICA19","2875","ESO 456 60",272.17861,-29.57405,1.97,-4.68,"nan","nan","nan","eso45660","UCC G001.9-04.6","Q1N","nan","nan",10.4,False,90,True,0,0.38,0.86,"CA",55,2.01,-4.683,272.201,-29.543,0.084,-2.883,-5.999,57.221,5,0,"nan","nan"
"BICA19","36","Ryu 551",270.04684,-28.52195,1.98,-2.54,"nan","nan","nan","ryu551","UCC G001.9-02.5","Q1N","nan","nan",1.3,False,25,True,0,0.46,0.24,"CD",0,1.981,-2.534,270.045,-28.52,0.07,-5.12,-7.844,"nan",0,0,"nan","nan"
"HUNT23","1805","HSC 20",265.56563,-26.11127,2.017,2.1136,0.326,0.536,-0.207,"hsc20","UCC G002.0+02.1","Q1P","nan","nan",4.6,False,47,False,0,0.98,1.0,"AA",35,2.031,2.128,265.56,-26.102,0.338,0.54,-0.19,-0.692,5,3,"nan","nan"
"BICA19","37","Ryu 552",264.31778,-25.36939,2.05,3.46,"nan","nan","nan","ryu552","UCC G002.0+03.4","Q1P","nan","nan",3.8,False,50,True,0,0.35,0.33,"CC",20,2.042,3.453,264.307,-25.387,-0.063,-2.458,-7.302,"nan",0,0,"nan","nan"
"KHARCHENKO12;BICA19","1317;39","FSR 0010;MWSC 2442",250.20912,-16.0233,2.148,19.6114,"nan","nan","nan","fsr0010;mwsc2442","UCC G002.1+19.6","Q1P","nan","nan",4.4,False,25,True,0,0.2,0.25,"DD",0,2.154,19.593,250.231,-16.039,0.288,-4.013,-4.295,"nan",0,0,"nan","nan"
"BICA19","38","Ryu 553",267.91425,-27.22818,2.15,-0.26,"nan","nan","nan","ryu553","UCC G002.1-00.2","Q1N","nan","nan",3.2,False,50,True,0,0.18,0.47,"DC",40,2.136,-0.274,267.921,-27.245,0.367,-0.487,-2.162,-42.553,1,0,"nan","nan"
"BICA19","40","Ryu 161",263.37406,-24.68294,2.17,4.55,"nan","nan","nan","ryu161","UCC G002.1+04.5","Q1P","nan","nan",3.2,False,70,True,0,0.65,0.4,"BC",44,2.179,4.556,263.385,-24.679,0.145,-3.967,-5.34,-1.266,1,0,"nan","nan"
"BICA19","41","DB 59;Dutra-Bica 59;DB2001 1;BDB 3;MWSC 2648;MWSC 2645",264.41556,-25.24813,2.2,3.45,"nan","nan","nan","db59;dutrabica59;db20011;bdb3;mwsc2648;mwsc2645","UCC G002.2+03.4","Q1P","nan","nan",9.9,False,50,True,0,0.6,0.47,"BC",6,2.257,3.477,264.402,-25.202,0.104,-3.567,-4.416,37.795,1,0,"nan","nan"
"KHARCHENKO12","1077","Trumpler 31",269.933,-28.207,2.204,-2.2968,"nan","nan","nan","trumpler31","UCC G002.2-02.2","Q1N","nan","nan",3.0,False,25,True,0,0.13,0.55,"DB",0,2.193,-2.306,269.935,-28.209,0.164,-4.71,-6.96,"nan",0,1,"nan","nan"
"KHARCHENKO12;BICA19;CANTAT20;DIAS21;HUNT23","1093;42;313;272;1370","VDBH 253;Czernik 37;OCL 8;vdBergh-Hagen 253;ESO 521 03;MWSC 2737",268.32,-27.373,2.2089,-0.6441,0.406,0.459,-0.445,"vdbh253;czernik37;ocl8;vdberghhagen253;eso52103;mwsc2737","UCC G002.2-00.6","Q1N","nan","nan",4.2,False,589,False,0,1.0,0.79,"AA",520,2.211,-0.645,268.32,-27.375,0.373,0.461,-0.463,-17.391,41,5,"nan","nan"
"HUNT23","1806","HSC 23",281.87999,-33.33871,2.2489,-13.7622,0.299,-1.219,-5.795,"hsc23","UCC G002.2-13.7","Q1N","nan","nan",6.9,False,50,True,0,0.31,0.46,"CC",17,2.279,-13.804,281.909,-33.305,0.265,-1.253,-5.818,"nan",0,0,"nan","nan"
"HUNT23","1807","HSC 25",265.39154,-25.7016,2.283,2.4625,0.053,-5.898,-6.197,"hsc25","UCC G002.2+02.4","Q1P","nan","nan",1.4,False,25,False,0,0.71,0.29,"BC",0,2.268,2.463,265.382,-25.707,0.04,-5.927,-5.814,"nan",0,0,"nan","nan"
"BICA19","3479","Schmitz J1816.2-3004",274.05927,-30.06519,2.31,-6.35,"nan","nan","nan","schmitzj181623004","UCC G002.3-06.3","Q1N","nan","nan",5.2,False,100,True,0,0.27,0.66,"CB",51,2.339,-6.357,274.07,-30.032,0.114,-0.899,-6.039,-94.782,1,0,"nan","nan"
"BICA19","43","DB 35;Dutra-Bica 35",266.45206,-26.25607,2.31,1.36,"nan","nan","nan","db35;dutrabica35","UCC G002.3+01.3","Q1P","nan","nan",6.1,False,70,True,0,0.81,0.88,"AA",48,2.3,1.349,266.466,-26.257,0.293,-0.274,-1.57,8.004,6,1,"nan","nan"
"BICA19","3260","DB 36;Dutra-Bica 36;MWSC 2683",266.42558,-26.21818,2.33,1.4,"nan","nan","nan","db36;dutrabica36;mwsc2683","UCC G002.3+01.4","Q1P","nan","nan",6.2,False,90,True,0,0.86,0.66,"AB",33,2.368,1.42,266.437,-26.18,0.132,-3.668,-6.132,98.895,3,2,"nan","nan"
"HUNT23","1808","HSC 26",268.61501,-27.38502,2.3313,-0.876,0.358,-0.253,-1.939,"hsc26","UCC G002.3-00.8","Q1N","nan","nan",5.7,False,80,False,0,0.58,0.84,"BA",52,2.306,-0.898,268.62,-27.419,0.378,-0.232,-1.817,-2.867,1,2,"nan","nan"
"KHARCHENKO12;BICA19","1030;44","ESO 456 72;MWSC 2840",273.12064,-29.57119,2.3643,-5.3991,"nan","nan","nan","eso45672;mwsc2840","UCC G002.3-05.3","Q1N","nan","nan",2.7,False,25,True,0,0.41,0.65,"CB",0,2.36,-5.389,273.112,-29.577,0.177,-3.19,-4.719,"nan",0,0,"nan","nan"
"HUNT23","1809","HSC 27",267.27278,-26.63021,2.3702,0.5376,0.969,0.122,-5.789,"hsc27","UCC G002.3+00.5","Q1P","nan","nan",7.8,False,25,True,10,0.56,0.36,"BC",0,2.363,0.565,267.242,-26.619,0.968,-0.08,-5.736,-10.726,5,13,"nan","nan"
"HE21;HUNT23","28;4009","HXHWL 29",268.05934,-27.03595,2.3812,-0.273,1.652,0.895,-5.103,"hxhwl29","UCC G002.3-00.2","Q1N","cwwdl14643","0.68",12.4,False,110,False,0,1.0,0.8,"AA",97,2.376,-0.244,268.065,-27.015,1.663,0.896,-5.132,0.956,32,56,"cwwdl14643","0.75"
"HE23;HUNT23","223;742","CWNU 1494",270.5177,-28.27872,2.3965,-2.7801,0.588,1.141,0.093,"cwnu1494","UCC G002.3-02.7","Q1N","nan","nan",5.6,False,40,False,0,1.0,1.0,"AA",35,2.407,-2.777,270.532,-28.286,0.594,1.139,0.075,"nan",0,4,"nan","nan"
"CHI23_3","1158","CWWDL 14643",268.0878,-27.0118,2.4149,-0.2826,1.726,0.895,-5.165,"cwwdl14643","UCC G002.4-00.2","Q1N","hxhwl29","0.68",12.7,False,129,False,0,0.98,0.82,"AA",108,2.375,-0.254,268.064,-27.016,1.664,0.896,-5.134,0.157,34,55,"hxhwl29","0.75"
"BICA19","45","Ryu 554",269.7725,-27.87718,2.42,-2.01,"nan","nan","nan","ryu554","UCC G002.4-02.0","Q1N","nan","nan",0.9,False,25,True,0,0.22,0.24,"DD",0,2.424,-2.006,269.77,-27.87,0.147,-2.392,-4.299,"nan",0,0,"nan","nan"
"KHARCHENKO12;BICA19","1165;46","MWSC 4355",262.6494,-23.93578,2.441,5.51,"nan","nan","nan","mwsc4355","UCC G002.4+05.5","Q1P","nan","nan",2.9,False,25,True,0,0.61,0.38,"BC",0,2.429,5.506,262.651,-23.929,0.112,-5.288,-6.7,-2.625,1,0,"nan","nan"
"FERREIRA21;HUNT23","26;6068","UFMG 89",269.28966,-27.59859,2.448,-1.5006,0.381,0.3,-1.953,"ufmg89","UCC G002.4-01.5","Q1N","nan","nan",3.6,False,89,False,0,0.97,1.0,"AA",73,2.436,-1.502,269.283,-27.606,0.361,0.311,-1.995,24.558,5,2,"nan","nan"
"HUNT23","1810","HSC 31",266.58579,-26.04071,2.5565,1.3694,0.294,-0.546,-1.857,"hsc31","UCC G002.5+01.3","Q1P","nan","nan",3.9,False,25,True,0,0.15,0.66,"DB",0,2.54,1.356,266.588,-26.047,0.278,-0.568,-1.936,0.143,2,2,"nan","nan"
"BICA19","47","Ryu 555",267.69239,-26.62182,2.57,0.22,"nan","nan","nan","ryu555","UCC G002.5+00.2","Q1P","nan","nan",3.0,False,90,True,0,0.42,0.38,"CC",83,2.573,0.217,267.703,-26.609,0.488,-0.14,-2.206,-29.37,10,0,"nan","nan"
"BICA19","3261","DB 38;Dutra-Bica 38",267.24366,-26.35818,2.59,0.7,"nan","nan","nan","db38;dutrabica38","UCC G002.5+00.7","Q1P","nan","nan",8.6,False,50,True,0,0.17,0.42,"DC",33,2.57,0.705,267.21,-26.4,0.453,-3.005,-5.335,-12.892,2,2,"nan","nan"
"HUNT23","1811","HSC 32",286.88243,-34.6797,2.5939,-18.1072,0.409,-2.384,-2.73,"hsc32","UCC G002.5-18.1","Q1N","nan","nan",12.7,False,70,True,0,0.13,0.45,"DC",41,2.601,-18.108,286.887,-34.673,0.381,-2.428,-2.701,29.13,3,0,"nan","nan"
"BICA19","3262","DB 39;Dutra-Bica 39",268.75219,-27.14506,2.6,-0.86,"nan","nan","nan","db39;dutrabica39","UCC G002.6-00.8","Q1N","nan","nan",2.7,False,25,True,0,0.21,0.3,"DC",0,2.594,-0.857,268.736,-27.146,0.36,-0.778,-1.843,"nan",0,2,"nan","nan"
"HUNT23","1812","HSC 34",266.62278,-25.93021,2.6682,1.3983,0.697,2.275,-1.055,"hsc34","UCC G002.6+01.3","Q1P","nan","nan",11.3,False,65,True,0,0.97,0.56,"AB",41,2.7,1.376,266.639,-25.947,0.694,2.238,-1.067,"nan",0,4,"nan","nan"
"HUNT23","1813","HSC 35",266.98685,-26.12444,2.6714,1.0179,0.535,-0.533,-0.809,"hsc35","UCC G002.6+01.0","Q1P","nan","nan",4.5,False,48,False,0,0.54,1.0,"BA",25,2.631,1.02,266.965,-26.141,0.531,-0.519,-0.792,-17.887,7,5,"nan","nan"
"BICA19","48","DB 40;Dutra-Bica 40;MWSC 2736",268.31154,-26.78693,2.71,-0.34,"nan","nan","nan","db40;dutrabica40;mwsc2736","UCC G002.7-00.3","Q1N","nan","nan",11.7,False,50,True,0,0.47,0.44,"CC",32,2.655,-0.327,268.313,-26.798,0.539,-0.833,-2.725,-1.725,3,2,"nan","nan"
"HUNT23","1814","HSC 36",268.74228,-27.00149,2.7195,-0.7799,0.5,0.968,-0.218,"hsc36","UCC G002.7-00.7","Q1N","nan","nan",5.6,False,83,False,0,0.72,0.84,"BA",66,2.713,-0.786,268.75,-27.013,0.502,0.972,-0.209,33.63,6,5,"nan","nan"
"KHARCHENKO12;BICA19","1254;2735","ESO 587 04;MWSC 2527",256.08964,-19.45712,2.7245,13.0662,"nan","nan","nan","eso58704;mwsc2527","UCC G002.7+13.0","Q1P","nan","nan",2.5,False,25,True,0,0.35,0.28,"CC",0,2.71,13.057,256.098,-19.463,0.222,-1.625,-5.947,18.354,1,0,"nan","nan"
"KHARCHENKO12;BICA19","881;49","MWSC 5713",291.38034,-35.82299,2.7635,-21.9503,"nan","nan","nan","mwsc5713","UCC G002.7-21.9","Q1N","nan","nan",9.1,False,80,True,0,0.46,0.41,"CC",69,2.781,-21.88,291.32,-35.81,0.224,-0.837,-5.899,-19.228,3,0,"nan","nan"
"CHI23","59","LISC-III 3503",256.73241,-19.83622,2.765,12.353,0.949,-0.982,-3.278,"lisciii3503","UCC G002.7+12.3","Q1P","nan","nan",8.1,False,25,True,0,0.23,0.31,"DC",0,2.824,12.336,256.755,-19.805,0.884,-1.171,-3.32,-8.235,1,0,"nan","nan"
"BICA19","3263","DB 41;Dutra-Bica 41",268.25665,-26.65353,2.8,-0.23,"nan","nan","nan","db41;dutrabica41","UCC G002.8-00.2","Q1N","nan","nan",9.3,False,118,True,100,0.79,0.49,"AC",76,2.925,-0.232,268.269,-26.563,0.424,-0.08,-1.166,11.283,4,1,"nan","nan"
"BICA19","50","Ryu 556",269.68548,-27.34881,2.84,-1.68,"nan","nan","nan","ryu556","UCC G002.8-01.6","Q1N","nan","nan",1.6,False,70,True,0,0.65,0.41,"BC",50,2.838,-1.68,269.678,-27.35,0.098,-4.762,-7.232,"nan",0,0,"nan","nan"
"BICA19","51","DB 42;Dutra-Bica 42",267.68369,-26.30286,2.84,0.39,"nan","nan","nan","db42;dutrabica42","UCC G002.8+00.3","Q1P","bica27","1",4.4,False,63,True,0,0.16,0.39,"DC",27,2.855,0.358,267.724,-26.314,0.479,-0.586,-1.973,12.601,5,1,"bica27","0.38"
"BICA19","2876","Bica 27",267.68369,-26.30286,2.84,0.39,"nan","nan","nan","bica27","UCC G002.8+00.3a","Q1P","db42","1",5.9,False,63,True,0,0.42,0.44,"CC",38,2.867,0.381,267.714,-26.283,0.418,-0.302,-2.346,12.601,3,1,"db42","0.38"
"HUNT23","1815","HSC 37",264.355,-24.40572,2.8847,3.9458,0.097,-3.173,-4.548,"hsc37","UCC G002.8+03.9","Q1P","nan","nan",2.5,False,100,False,0,1.0,0.73,"AB",85,2.873,3.949,264.347,-24.416,0.092,-3.103,-4.671,47.215,4,0,"nan","nan"
"KHARCHENKO12;LOKTIN17;BICA19;CANTAT20;DIAS21;HUNT23","1085;747;52;982;1005;4487","NGC 6520;Melotte 187;Collinder 361;OCL 10;VDBH 255;vdBergh-Hagen 255;ESO 456 42;MWSC 2790",270.856,-27.884,2.8875,-2.8461,0.556,0.688,-0.418,"ngc6520;melotte187;collinder361;ocl10;vdbh255;vdberghhagen255;eso45642;mwsc2790","UCC G002.8-02.8","Q1N","nan","nan",5.4,False,545,True,0,1.0,1.0,"AA",449,2.886,-2.845,270.852,-27.885,0.548,0.704,-0.496,-23.497,8,3,"nan","nan"
"BICA19","53","Ryu 162",264.93166,-24.7285,2.89,3.33,"nan","nan","nan","ryu162","UCC G002.8+03.3","Q1P","nan","nan",1.9,False,100,True,0,0.11,0.46,"DC",53,2.889,3.333,264.932,-24.731,0.129,-3.269,-5.256,71.468,4,0,"nan","nan"
"HUNT23","1816","HSC 38",269.29312,-27.02527,2.9458,-1.216,0.334,-0.184,-1.979,"hsc38","UCC G002.9-01.2","Q1N","nan","nan",7.4,False,44,True,0,0.28,0.69,"CB",22,2.939,-1.23,269.325,-27.029,0.348,-0.212,-1.968,-23.699,2,4,"nan","nan"
"BICA19","54","VVV 144;VVV-CL 144",266.39496,-25.47559,2.95,1.81,"nan","nan","nan","vvv144;vvvcl144","UCC G002.9+01.8","Q1P","vvv145","0.52",5.6,False,80,True,0,0.35,0.48,"CC",8,2.927,1.768,266.395,-25.522,0.024,-6.589,-6.959,-8.552,1,0,"nan","nan"
"BICA19","55","VVV 145;VVV-CL 145",266.40649,-25.45852,2.97,1.81,"nan","nan","nan","vvv145;vvvcl145","UCC G002.9+01.8a","Q1P","vvv144","0.52",6.0,False,50,True,0,0.54,0.62,"BB",12,2.955,1.852,266.341,-25.492,0.046,-4.06,-6.031,"nan",0,0,"nan","nan"
"HUNT23","1817","HSC 39",268.18452,-26.37855,3.004,-0.0346,0.467,-0.848,-1.039,"hsc39","UCC G003.0+00.0","Q1P","nan","nan",6.8,False,39,False,0,0.77,0.78,"AA",29,3.048,-0.049,268.246,-26.359,0.465,-0.829,-1.032,7.385,6,4,"nan","nan"
"KHARCHENKO12;BICA19","1255;56","MWSC 4312",256.62833,-19.44252,3.0372,12.6596,"nan","nan","nan","mwsc4312","UCC G003.0+12.6","Q1P","nan","nan",3.5,False,25,True,0,0.16,0.27,"DC",0,3.05,12.673,256.613,-19.428,0.251,-5.179,-2.404,"nan",0,0,"nan","nan"
"HUNT23","1818","HSC 40",268.97121,-26.72565,3.0607,-0.8172,0.349,-0.635,-2.414,"hsc40","UCC G003.0-00.8","Q1N","nan","nan",4.1,False,157,False,0,0.83,0.79,"AA",111,3.059,-0.806,268.959,-26.724,0.343,-0.659,-2.469,-17.299,12,3,"nan","nan"
"BICA19","57","Ryu 557",265.40974,-24.69287,3.15,2.98,"nan","nan","nan","ryu557","UCC G003.1+02.9","Q1P","nan","nan",1.7,False,80,True,0,0.48,0.29,"CC",67,3.151,2.982,265.413,-24.692,0.041,-4.457,-3.6,19.595,4,0,"nan","nan"
"HE23","1341","CWNU 2612",282.66735,-32.62788,3.192,-14.084,0.538,1.807,-0.299,"cwnu2612","UCC G003.1-14.0","Q1N","nan","nan",15.6,False,90,True,0,0.39,0.45,"CC",68,3.135,-14.068,282.623,-32.677,0.51,1.819,-0.315,-11.696,2,0,"nan","nan"
"KHARCHENKO12;BICA19","1144;58","ESO 520 20;MWSC 2668",265.89867,-24.71852,3.3616,2.5885,"nan","nan","nan","eso52020;mwsc2668","UCC G003.3+02.5","Q1P","nan","nan",2.5,False,25,True,0,0.19,0.34,"DC",0,3.36,2.589,265.898,-24.72,0.072,-3.566,-2.653,-76.273,1,0,"nan","nan"
"BICA19","59","Ryu 558",274.19669,-28.93699,3.37,-5.93,"nan","nan","nan","ryu558","UCC G003.3-05.9","Q1N","nan","nan",2.4,False,50,True,0,0.56,0.54,"BB",36,3.37,-5.931,274.199,-28.929,0.083,-2.216,-6.292,-104.414,1,0,"nan","nan"
"BICA19","60","Ryu 163",266.93877,-25.28257,3.37,1.49,"nan","nan","nan","ryu163","UCC G003.3+01.4","Q1P","nan","nan",1.4,False,50,True,0,0.71,0.31,"BC",29,3.367,1.488,266.941,-25.288,0.347,-0.671,-2.684,-11.655,3,0,"nan","nan"
"BICA19","61","Ryu 164",270.26402,-26.9524,3.44,-1.93,"nan","nan","nan","ryu164","UCC G003.4-01.9","Q1N","nan","nan",1.4,False,50,True,0,0.15,0.39,"DC",25,3.436,-1.924,270.258,-26.956,0.069,-2.403,-4.75,"nan",0,0,"nan","nan"
"HUNT23","1819","HSC 44",275.13787,-29.27221,3.4541,-6.8141,0.146,0.116,-3.443,"hsc44","UCC G003.4-06.8","Q1N","nan","nan",1.9,False,25,True,10,0.12,0.55,"DB",0,3.446,-6.81,275.132,-29.279,0.144,0.063,-3.454,-26.182,1,0,"nan","nan"
"BICA19","62","Ryu 559",270.05668,-26.81241,3.47,-1.7,"nan","nan","nan","ryu559","UCC G003.4-01.7","Q1N","nan","nan",1.1,False,25,True,0,0.16,0.23,"DD",0,3.471,-1.696,270.05,-26.807,0.289,-4.162,-6.671,"nan",0,0,"nan","nan"
