DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE,distmod,extin,logage,FeH
123,Collinder_421,305.812,41.701,79.4451,2.53391,0.813,-4.076,-8.742,10.29,1.69,8.37,-0.06
123,Collinder_463,27.12565,71.7699,127.41354,9.39643,1.137,0.037,0.127,9.59,0.79,8.24,0.2
1234,Collinder_469,274.1381,-18.31159,12.73184,-0.86795,0.399,0.934,-1.854,11.55,1.95,8.0,0.27
123,Collinder_69,83.80055,9.83,195.15173,-12.0346,2.462,1.032,-2.309,8.01,0.25,6.95,-0.01
1234,Collinder_74,87.147,7.37795,199.00397,-10.397,0.379,0.96,-2.686,11.67,0.85,9.28,-0.08
12,Collinder_95,97.7878,9.9021,201.81824,0.05207,1.458,-2.263,-5.159,9.12,1.21,7.05,-0.04
1234,Czernik_1,1.9069,61.47786,117.726,-0.95028,0.31,-3.397,0.132,12.09,2.17,7.57,-0.09
1234,Czernik_12,39.843,54.91973,138.10094,-4.74152,0.482,-0.485,0.296,11.25,0.75,9.1,-0.13
1234,Czernik_13,41.11396,62.3225,135.64445,2.27343,0.293,0.438,-0.264,12.19,1.83,7.93,-0.18
1234,Czernik_14,49.2584,58.6085,140.93897,0.92268,0.285,-0.08,-1.428,12.43,3.03,8.58,0.0
1234,Czernik_15,50.79256,52.22372,145.11041,-3.9906,0.321,0.875,-0.528,11.62,2.3,7.77,-0.07
1234,Czernik_16,52.77272,52.61055,145.89559,-2.99366,0.34,-0.913,-1.536,11.78,2.61,8.51,-0.06
1234,Czernik_19,74.25853,28.772,174.0891,-8.85695,0.367,1.134,-2.403,11.58,1.78,7.84,-0.16
1234,Czernik_2,10.9259,60.1895,121.96977,-2.6678,0.495,-2.385,-0.952,11.13,1.41,8.57,-0.04
1234,Czernik_20,80.115,39.5433,168.28085,1.43054,0.264,-1.57,-1.352,12.67,1.49,9.19,-0.11
123,Czernik_21,81.6789,36.013,171.89309,0.45834,0.221,1.827,-2.364,13.03,2.05,9.35,-0.24
1234,Czernik_23,87.525,28.89715,180.54028,0.819,0.288,-1.015,-2.057,12.46,1.49,8.48,-0.13
1234,Czernik_24,88.85467,20.87693,188.06081,-2.22046,0.261,1.516,-4.48,12.8,1.63,9.13,-0.3
1234,Czernik_25,93.42308,6.9534,202.40549,-5.14292,0.438,-0.001,0.236,11.41,1.01,8.8,-0.02
1234,Czernik_27,105.81986,6.3842,208.5783,5.53086,0.221,-1.642,-1.288,12.99,0.44,8.99,-0.33
123,Czernik_3,15.77595,62.787,124.26517,-0.05454,0.195,-0.885,0.032,13.22,2.91,8.54,-0.1
1234,Czernik_30,112.797,-9.94447,226.33586,4.15965,0.11,-1.238,0.422,13.87,0.62,9.46,-0.33
1234,Czernik_31,114.25059,-20.5117,236.27306,0.27829,0.295,-2.058,3.682,12.18,1.43,7.47,-0.11
1234,Czernik_32,117.626,-29.849,245.88916,-1.73072,0.196,-1.651,2.835,12.82,2.17,9.05,-0.25
1234,Czernik_37,268.32,-27.3715,2.21021,-0.6433,0.406,0.09,-0.842,11.36,3.43,8.58,0.48
1234,Czernik_38,282.447,4.96175,37.16321,2.62629,0.383,-2.46,-5.148,11.59,4.02,8.27,0.19
123,Czernik_39,286.90255,4.337,38.63656,-1.6095,0.253,-3.808,-6.332,12.5,2.63,7.8,0.26
1234,Czernik_41,297.75194,25.28836,62.02141,-0.68917,0.369,-2.136,-4.732,12.03,3.84,7.11,0.0
1234,Czernik_42,339.9104,59.90865,107.10381,1.15059,0.182,-3.082,-2.598,12.93,3.35,7.55,-0.17
13,Czernik_43,351.45865,61.3522,112.85688,0.16624,0.35,-0.39,-4.07,10.36,1.32,7.92,-0.02
1234,Czernik_5,28.921,61.3546,130.554,-0.56277,0.229,-2.575,-1.352,12.57,3.02,8.6,-0.17
1234,Czernik_6,30.5266,62.84081,130.89615,1.06693,0.353,-2.49,-0.038,11.79,1.0,7.45,-0.02
123,Czernik_8,38.2489,58.764,135.78345,-1.55041,0.332,-0.06,-0.49,12.16,2.51,8.18,-0.03
123,Czernik_9,38.3914,59.8822,135.42267,-0.4895,0.3,-1.766,-1.409,12.04,3.01,8.6,-0.08
123,DBSB_3,107.58005,-18.4379,231.4722,-4.28594,0.281,0.446,2.848,12.29,1.57,6.81,-0.2
123,DBSB_43,150.97195,-59.2416,282.93681,-3.0379,0.187,-6.798,4.861,13.3,2.33,7.11,0.25
123,DBSB_7,113.8681,-18.6977,234.51352,0.84817,0.351,-1.562,2.85,11.7,1.45,8.08,-0.05
134,DC_3,111.75,-37.52362,250.28043,-9.70918,0.081,-1.61,4.99,13.0,0.79,9.37,-0.15
1234,Dias_1,10.6425,64.058,121.96207,1.20295,0.372,-1.806,0.404,12.08,2.35,7.48,-0.19
1234,Dias_2,92.29352,4.58475,203.97276,-7.25145,0.21,-0.821,0.97,13.02,0.47,9.24,-0.24
123,Dias_5,274.386,-19.7006,11.62013,-1.73343,0.744,1.954,-2.518,10.5,1.08,6.98,0.22
1234,Dias_6,277.6206,-12.32316,19.59606,-1.02723,0.331,0.241,-1.886,11.9,1.85,8.75,0.17
13,Dolidze_1,302.41635,36.5016,73.657,1.82016,0.288,-1.59,0.09,10.79,1.34,7.34,0.05
123,Dolidze_16,78.65705,32.6911,173.19994,-3.48481,0.762,1.328,-2.811,10.49,0.86,7.22,-0.09
123,Dolidze_3,303.828,36.832,74.55599,1.05621,0.496,-2.848,-4.802,11.4,2.1,6.95,-0.12
123,Dolidze_32,280.2857,-4.054,28.15097,0.43712,0.464,-0.478,-2.814,11.5,3.0,7.1,0.04
13,Dolidze_35,291.34975,11.6382,47.15169,-2.1039,0.288,-0.21,-2.7,10.35,2.62,8.13,0.2
123,Dolidze_5,305.026,39.3232,77.14804,1.67275,0.443,-2.674,-5.567,11.51,2.13,7.8,-0.03
123,Dolidze_53,296.58555,24.613,60.9036,-0.11906,0.478,-1.947,-4.52,11.49,2.7,6.84,0.05
123,Dolidze_8,306.12205,42.2993,80.06808,2.68804,0.993,-1.686,-5.505,9.87,1.67,7.19,0.37
134,ESO_123_26,118.1254,-60.3348,273.10394,-16.27455,1.026,-1.26,8.57,8.32,0.29,8.57,0.06
123,ESO_130_06,181.9702,-59.3078,297.39045,3.0945,1.229,-10.908,-0.228,9.53,0.33,8.15,-0.32
123,ESO_130_08,182.58945,-59.479,297.72998,2.9772,0.721,-5.446,-1.022,10.5,0.75,8.25,-0.1
1234,ESO_130_13,185.8019,-59.65432,299.36809,3.02194,0.386,-5.976,-2.434,11.66,1.38,7.72,0.02
1234,ESO_134_12,221.197,-59.15615,317.01764,0.58009,0.415,-5.266,-1.236,11.69,2.53,8.18,0.07
123,ESO_166_04,137.6137,-53.8866,273.89256,-3.97644,0.866,-6.361,6.953,10.18,0.32,8.3,0.04
123,ESO_211_03,132.89655,-50.2504,269.23787,-3.76811,0.159,-3.53,5.226,13.63,2.59,9.04,-0.08
123,ESO_226_06,246.0556,-51.1526,333.08683,-1.18598,0.389,-1.276,-4.219,11.08,1.38,8.48,0.52
123,ESO_312_04,126.70765,-41.2474,259.46099,-1.72408,0.15,-4.612,5.764,13.5,2.06,8.02,-0.12
1,ESO_332_08,253.6906,-40.7299,344.38586,1.78674,0.529,-0.272,-1.348,11.14,1.23,6.91,0.23
13,ESO_332_13,254.16805,-40.58185,344.72837,1.59727,0.558,-2.52,-2.2,9.37,0.97,6.83,0.17
1234,ESO_368_11,116.0958,-34.6304,249.38478,-5.24705,0.429,-3.222,4.619,11.39,1.11,8.77,0.02
1234,ESO_368_14,116.76116,-32.96195,248.20745,-3.93853,0.222,0.356,4.03,12.64,3.29,8.24,-0.1
1234,ESO_371_25,133.2491,-35.4734,258.00707,5.85652,0.134,-3.44,2.995,13.75,1.2,9.31,-0.17
13,ESO_392_13,261.7174,-34.6925,353.0066,0.25216,0.9,0.29,-1.2,8.58,1.33,8.3,0.07
13,ESO_429_02,113.3519,-28.18555,242.59248,-4.15877,0.281,-2.15,0.56,10.8,0.82,7.01,-0.12
123,ESO_518_03,251.75615,-25.805,355.0601,12.43972,0.566,-0.862,-2.748,10.91,0.76,9.17,0.5
1234,ESO_559_13,112.177,-20.81005,235.59682,-1.5646,0.4,-1.831,0.281,11.76,0.87,8.79,0.01
1234,ESO_589_26,270.56484,-21.9212,7.94931,0.3196,0.336,2.172,-3.407,11.68,3.15,8.3,0.39
123,FSR_0123,287.90915,12.044,45.93468,1.06204,0.175,-0.286,-5.571,12.87,2.74,8.78,0.27
123,FSR_0154,297.00045,23.353,60.00603,-1.08124,0.211,-2.59,-4.732,12.78,3.52,8.68,0.4
123,FSR_0158,297.0024,26.04,62.32607,0.27446,0.139,-3.059,-5.111,12.86,3.97,7.88,0.02
123,FSR_0165,299.52135,26.761,64.10359,-1.29113,0.376,-3.471,-6.729,11.91,2.79,6.99,0.11
123,FSR_0198,300.61625,35.681,72.18293,2.60726,0.486,-3.45,-4.806,11.31,2.49,6.67,0.21
13,FSR_0224,306.34795,40.22515,78.46929,1.35458,0.566,-5.25,-7.05,9.67,1.88,7.87,0.24
13,FSR_0236,308.1601,41.4409,80.25793,0.95487,0.522,0.1,-1.01,9.54,2.37,7.54,0.09
123,FSR_0241,300.73845,46.195,81.22464,8.04495,0.45,-1.014,-1.832,11.53,1.03,9.1,-0.04
123,FSR_0275,314.1557,46.902,87.20547,0.97847,0.223,-3.176,-2.902,12.99,2.41,8.93,-0.1
123,FSR_0278,307.7582,51.021,87.85776,6.82125,0.554,-4.018,-8.649,11.02,0.85,9.34,-0.12
123,FSR_0282,315.55825,48.096,88.72845,1.04626,0.243,-2.935,-1.615,12.44,3.61,8.66,0.16
123,FSR_0284,314.13035,49.3643,89.06923,2.58881,0.312,-2.606,-3.362,12.15,2.68,7.88,0.0
123,FSR_0296,320.98615,49.925,92.50482,-0.27674,0.276,-4.656,-4.385,11.99,2.35,8.64,-0.04
123,FSR_0306,322.1054,51.6889,94.23893,0.50064,0.349,-3.075,-1.948,11.68,2.79,7.7,0.18
123,FSR_0336,327.7197,55.24,99.09164,0.95631,0.369,-3.778,-3.048,11.82,2.74,7.68,0.04
123,FSR_0342,331.9522,53.11,99.76656,-2.23933,0.343,-2.398,-1.268,12.04,0.87,8.88,-0.11
123,FSR_0357,337.71775,53.9538,103.09723,-3.41485,0.219,-5.638,-2.03,13.06,1.22,8.08,-0.16
13,FSR_0377,338.6868,58.29955,105.76506,0.05893,0.207,-4.58,-1.53,11.26,1.38,7.39,-0.06
123,FSR_0384,342.9212,56.109,106.75184,-2.95421,0.468,-2.111,-1.046,11.32,1.01,8.49,0.0
123,FSR_0385,340.6238,58.941,106.95833,0.12744,0.436,-3.52,-0.857,11.57,2.19,8.85,-0.0
123,FSR_0398,339.07805,64.1464,108.84419,5.03533,1.043,-2.794,-0.78,9.81,1.96,7.33,0.29
123,FSR_0401,345.24525,59.7038,109.40914,-0.23605,0.23,-5.368,-0.026,12.96,3.05,8.6,0.09
123,FSR_0430,348.84055,64.1554,112.69495,3.21003,0.376,-2.739,-0.717,12.03,2.44,8.56,-0.13
13,FSR_0441,355.5222,58.5465,113.97301,-3.11378,0.238,-0.03,-1.2,11.21,1.47,7.86,-0.15
123,FSR_0448,356.8022,60.902,115.20039,-1.00194,0.315,-0.895,-2.648,12.47,2.83,8.59,0.07
123,FSR_0451,357.89405,60.916,115.7194,-1.11471,0.32,-2.008,-2.078,12.08,1.99,7.13,-0.1
123,FSR_0494,6.42555,63.7511,120.09074,1.02141,0.225,-2.737,-1.752,12.7,2.2,8.95,-0.06
123,FSR_0496,6.6677,64.0171,120.22289,1.2757,0.653,0.97,-1.55,10.77,1.94,9.06,-0.08
123,FSR_0498,7.30595,62.3899,120.36124,-0.37092,0.336,-3.575,-1.266,11.96,1.14,7.73,-0.07
123,FSR_0524,14.32965,62.125,123.61929,-0.7389,0.226,-1.558,-0.158,11.28,1.76,8.81,0.17
123,FSR_0537,19.73595,60.3534,126.33002,-2.33674,0.255,-0.65,-1.93,12.45,1.45,7.9,-0.12
123,FSR_0551,24.94385,64.875,128.03646,2.4834,1.063,1.106,-1.276,9.79,1.5,7.13,-0.04
123,FSR_0553,25.23835,64.5204,128.22714,2.15893,0.306,-2.196,0.478,11.74,1.12,8.86,-0.01
13,FSR_0591,36.92335,58.7607,135.14646,-1.80949,0.293,-0.98,1.52,10.84,1.44,6.93,-0.19
123,FSR_0667,61.7858,51.141,151.16195,-0.67629,0.844,0.12,-2.46,10.21,1.12,8.64,0.05
13,FSR_0674,63.09615,48.7288,153.41747,-1.87831,0.275,-2.37,-1.78,10.85,2.06,8.67,-0.14
123,FSR_0686,66.409,46.098,156.8618,-2.18421,1.087,-0.944,-3.213,8.28,1.09,7.41,-0.02
123,FSR_0716,77.78435,45.715,162.25433,3.61595,0.252,-1.162,-1.614,12.73,0.86,8.94,-0.32
123,FSR_0728,67.4647,38.496,162.9191,-6.8699,0.543,-0.024,-4.812,10.99,1.76,8.21,-0.09
123,FSR_0735,73.496,40.859,164.1927,-1.81987,0.316,-1.569,-3.134,12.06,1.13,8.71,-0.14
13,FSR_0761,83.33905,39.8359,169.41917,3.65473,0.253,-2.31,-2.5,10.48,1.3,7.66,-0.11
123,FSR_0771,75.92365,32.1643,172.25354,-5.65514,0.618,2.796,-4.847,10.78,1.64,8.48,0.1
123,FSR_0811,94.09905,36.377,176.66775,9.28282,0.325,-1.036,-0.232,11.86,0.88,8.77,-0.1
123,FSR_0826,85.75155,28.989,179.65576,-0.45951,0.281,0.827,-1.882,12.14,2.62,7.3,-0.14
123,FSR_0833,91.34215,30.827,180.51897,4.65033,0.186,-0.233,-2.479,12.29,1.36,7.69,-0.17
123,FSR_0850,86.27295,24.74,183.52088,-2.28731,0.438,0.686,-3.218,11.42,1.29,8.34,-0.09
123,FSR_0852,88.3726,25.19,184.11376,-0.42335,0.321,1.796,-1.446,12.03,1.7,8.03,-0.19
123,FSR_0866,103.82015,29.745,186.3214,13.8386,0.812,0.108,-0.722,10.42,0.29,9.33,-0.06
123,FSR_0883,91.0844,22.0362,188.0864,0.15639,0.299,-0.062,-2.831,11.88,1.8,8.15,-0.18
123,FSR_0893,93.4403,21.5979,189.52929,1.85771,0.396,0.397,-5.192,11.38,2.2,8.72,-0.1
123,FSR_0904,91.76885,19.022,191.02923,-0.75813,0.446,0.591,-3.914,11.47,1.86,7.49,-0.1
123,FSR_0905,98.4327,22.3104,191.0519,6.28944,0.649,1.158,-4.22,10.76,0.48,8.59,-0.08
123,FSR_0932,91.09865,14.573,194.60329,-3.48778,0.402,-1.19,-1.2,11.5,2.82,8.07,-0.14
123,FSR_0935,98.78095,17.7416,195.2923,4.51159,0.377,0.863,-1.533,11.72,1.15,8.79,-0.17
123,FSR_0937,93.42935,15.006,195.31345,-1.30553,0.085,0.21,-0.947,13.73,1.59,9.02,-0.33
123,FSR_0941,95.4515,15.7652,195.56961,0.77099,0.198,-0.036,-2.395,13.0,2.23,8.67,-0.22
123,FSR_0948,96.4718,15.86,195.94531,1.68292,0.2,-0.306,-2.109,12.67,1.24,8.73,-0.26
123,FSR_0951,95.5882,14.65,196.61607,0.36345,0.553,-0.009,-0.385,11.04,0.81,8.7,-0.07
123,FSR_0953,94.76405,14.1449,196.6854,-0.57865,0.331,-0.172,0.022,11.8,1.48,8.75,-0.12
123,FSR_0968,92.84485,11.863,197.80288,-3.30926,0.382,-0.378,-1.479,11.89,1.04,7.92,-0.1
123,FSR_0974,98.14895,12.553,199.63061,1.591,0.265,0.294,-0.752,12.61,1.55,8.2,0.57
123,FSR_0977,97.96975,11.8575,200.16691,1.11461,0.453,1.936,-0.642,11.25,1.0,8.93,-0.15
123,FSR_0979,97.8143,11.0823,200.78397,0.62119,0.315,1.272,-1.359,12.16,2.25,8.7,0.32
123,FSR_0985,92.9403,7.02,202.11898,-5.53367,0.462,-0.536,-2.372,11.42,1.18,8.41,-0.09
1234,FSR_1051,103.0425,3.6585,209.75816,1.82995,0.399,-0.316,-2.279,11.38,1.44,8.64,-0.09
1234,FSR_1063,98.65784,-0.26524,211.24979,-3.85988,0.393,1.508,-0.696,11.38,1.77,8.27,-0.12
1234,FSR_1083,110.51142,3.5685,213.23337,8.43329,0.191,-1.036,1.038,13.16,0.43,9.3,-0.1
1234,FSR_1085,103.29432,-0.19039,213.29966,0.30018,0.596,-0.96,0.326,10.97,0.61,7.93,-0.14
1234,FSR_1113,107.28878,-1.50435,216.29495,3.25261,0.254,0.277,-1.434,12.88,0.51,9.34,-0.26
1234,FSR_1125,102.61192,-5.44568,217.66949,-2.69973,0.113,1.372,0.988,12.72,1.7,8.08,-0.1
1234,FSR_1144,104.316,-6.6266,219.49333,-1.72766,0.512,-0.22,0.977,11.23,0.66,8.18,-0.12
1234,FSR_1150,106.14913,-6.61475,220.31556,-0.10286,0.224,0.46,-0.944,12.16,0.9,8.85,0.26
123,FSR_1163,104.8234,-9.078,221.90607,-2.39719,0.396,3.186,1.478,11.85,1.05,9.13,-0.08
123,FSR_1170,106.8724,-8.8756,222.65293,-0.50517,0.33,3.42,-0.932,12.15,1.85,8.52,0.14
123,FSR_1172,103.9137,-11.0329,223.24391,-4.08239,0.39,-0.713,1.406,11.6,1.71,8.17,-0.15
123,FSR_1180,108.90875,-9.4471,224.08972,1.01272,0.327,-1.349,0.802,11.97,1.15,8.72,-0.11
123,FSR_1211,115.35925,-9.607,227.25828,6.53586,0.288,-0.448,0.667,12.51,0.19,9.12,-0.18
1234,FSR_1252,110.6573,-18.70522,233.06443,-1.82575,0.263,-2.041,4.05,12.31,0.9,8.98,-0.1
1234,FSR_1253,111.57241,-18.43035,233.2327,-0.93145,0.223,-2.12,4.889,12.92,1.41,8.47,-0.08
123,FSR_1260,112.1002,-19.68,234.56929,-1.08819,0.321,-3.294,5.022,12.15,0.71,8.15,-0.07
123,FSR_1284,109.99055,-24.53,237.93472,-5.09455,0.392,-1.496,3.708,11.76,0.84,8.89,-0.08
123,FSR_1315,117.1732,-26.9799,243.21426,-0.6179,0.208,-1.493,2.586,13.07,0.82,7.91,0.03
1234,FSR_1335,123.0151,-28.98725,247.63853,2.70944,0.131,-1.98,3.956,13.43,1.03,8.23,-0.32
1234,FSR_1342,119.48,-31.5083,248.13346,-1.21902,0.229,-0.438,0.942,12.18,2.39,8.29,-0.03
123,FSR_1352,116.6154,-34.287,249.29838,-4.70477,0.24,-2.92,4.384,12.66,2.57,6.67,-0.1
1234,FSR_1360,120.397,-34.4825,251.0698,-2.12596,0.375,-3.209,1.849,11.63,1.24,8.2,0.12
1234,FSR_1361,117.668,-36.3955,251.56152,-5.01747,0.359,-2.226,5.293,11.59,1.73,8.49,-0.05
1234,FSR_1363,122.6566,-34.61687,252.18339,-0.62854,0.24,-3.008,5.69,12.84,0.65,8.35,-0.06
1234,FSR_1399,131.04,-39.3585,259.93343,2.05162,0.315,-4.246,5.728,12.22,2.7,8.8,0.02
1234,FSR_1402,136.4332,-37.87498,261.51161,6.23174,0.194,-5.617,0.48,12.92,1.0,9.48,-0.04
123,FSR_1407,142.45895,-33.848,261.96859,12.54277,0.275,-8.383,7.437,12.5,0.33,9.61,-0.14
13,FSR_1443,129.8598,-47.35665,265.72126,-3.53726,0.221,-4.12,8.37,11.1,1.14,8.74,-0.02
1234,FSR_1484,142.44709,-50.68545,273.70449,0.37524,0.406,-4.507,6.389,11.5,2.25,8.64,0.16
1234,FSR_1521,148.8457,-56.60664,280.43842,-1.62915,0.201,-6.903,5.284,13.47,2.72,9.1,0.18
1234,FSR_1663,205.27,-60.19943,309.06737,2.07962,0.27,-5.636,-1.272,12.33,2.42,9.05,0.09
13,FSR_1698,230.23745,-59.62335,320.82136,-2.04899,0.248,-5.19,-2.3,10.97,1.89,7.85,0.23
1234,FSR_1723,238.7693,-46.01345,333.02645,5.85304,0.642,-2.813,-2.582,10.82,1.04,8.25,0.08
123,Feibelman_1,304.4371,38.03,75.82014,1.32404,0.26,-2.356,-2.958,12.55,2.1,8.14,0.14
124,Ferrero_1,275.06296,-32.35129,0.66212,-8.1641,1.145,0.149,-4.809,9.67,0.47,8.44,0.09
124,Ferrero_11,93.62562,0.637,208.12154,-7.9167,1.24,-3.013,-4.339,9.51,0.72,8.49,-0.1
12,Graham_1,164.1483,-63.01745,290.32497,-2.99161,0.218,-6.324,2.178,12.78,2.25,7.0,-0.0
12,Gulliver_1,161.5802,-57.03155,286.51163,1.79698,0.323,-7.926,3.582,12.18,0.55,9.13,0.01
12,Gulliver_10,123.0237,-38.66755,255.73578,-2.59996,1.652,-4.443,4.965,8.77,0.48,7.04,0.13
12,Gulliver_11,68.0164,43.61095,159.45103,-3.0748,1.061,0.4,-2.229,9.81,1.14,8.52,-0.09
12,Gulliver_12,181.1922,-61.30915,297.35956,1.05666,0.559,-5.948,-0.41,11.11,0.76,8.14,0.09
12,Gulliver_13,104.8738,-13.2507,225.65281,-4.24764,0.62,-2.941,0.281,10.89,1.23,8.89,-0.05
12,Gulliver_14,259.9153,-36.77395,350.4628,0.28232,0.745,-3.719,-4.792,10.49,1.82,8.66,0.17
12,Gulliver_15,272.6026,-16.71875,13.4288,1.18033,0.506,-1.06,-1.638,11.46,2.28,7.5,-0.04
12,Gulliver_17,302.6622,35.8732,73.23822,1.31122,0.555,-1.078,-3.029,11.03,1.08,7.79,0.12
12,Gulliver_18,302.9215,26.5251,65.52831,-3.98671,0.613,-3.198,-5.646,10.89,1.73,7.68,0.24
12,Gulliver_19,344.2131,61.10805,109.53574,1.25243,0.634,0.893,-2.258,10.99,3.21,7.71,0.04
12,Gulliver_2,122.8739,-37.4125,254.62035,-2.01097,0.696,-4.951,4.576,10.68,0.77,6.89,-0.04
12,Gulliver_20,273.6986,11.09345,38.82534,13.10761,2.347,1.039,-6.525,8.14,0.29,8.61,-0.06
12,Gulliver_21,106.9732,-25.46,237.52217,-7.95379,1.504,-1.929,4.205,9.09,0.13,8.52,0.07
12,Gulliver_23,304.2561,38.05335,75.75962,1.45521,0.246,-2.446,-4.444,12.57,2.29,8.75,0.1
12,Gulliver_24,1.169,62.839,117.62451,0.45012,0.636,-3.241,-1.57,10.82,1.21,8.32,0.1
12,Gulliver_25,52.0673,45.14195,149.79995,-9.39236,0.711,0.96,-4.089,10.59,0.9,8.61,-0.03
12,Gulliver_26,80.7052,35.2736,172.05992,-0.6117,0.36,2.018,-2.874,12.09,1.92,8.05,-0.02
12,Gulliver_27,146.0801,-54.1162,277.64399,-0.69922,0.322,-4.658,3.467,12.09,1.38,8.66,0.02
12,Gulliver_28,293.6124,18.0488,53.82836,-0.95126,1.581,-4.485,-3.4,8.93,1.05,8.74,0.15
12,Gulliver_3,122.5306,-37.2434,254.32942,-2.14729,0.191,-2.962,4.106,13.03,1.72,8.04,-0.1
12,Gulliver_30,313.6545,45.99035,86.28678,0.65208,0.427,-2.524,-3.697,11.66,1.66,8.24,-0.05
12,Gulliver_31,301.911,38.236,74.8989,3.09687,0.396,-1.5,-3.113,11.82,1.37,7.88,0.15
12,Gulliver_32,98.3798,7.4886,204.22913,-0.54387,0.577,-0.879,2.304,11.13,1.18,8.82,-0.17
12,Gulliver_33,318.0928,46.3384,88.59251,-1.40996,0.867,0.274,-3.959,10.21,0.96,7.7,0.13
12,Gulliver_35,150.3497,-58.1944,282.05025,-2.39233,0.405,-6.973,3.967,11.76,1.18,8.01,0.27
12,Gulliver_36,123.2125,-35.1191,252.85357,-0.52289,0.725,-0.236,0.609,10.53,0.59,8.86,0.06
12,Gulliver_37,292.0881,25.3414,59.54722,3.794,0.642,-0.775,-3.74,10.78,1.51,8.51,0.31
12,Gulliver_39,163.6963,-58.0506,287.98404,1.39502,0.335,-4.407,1.274,11.96,1.5,8.84,-0.05
12,Gulliver_4,122.1671,-37.49185,254.3812,-2.5248,0.3,-2.912,3.033,12.16,1.43,9.07,-0.21
12,Gulliver_40,163.1,-58.39715,287.85343,0.94597,0.589,-7.686,2.476,11.05,0.73,7.57,0.13
12,Gulliver_43,296.2798,24.5604,60.71865,0.09509,0.351,-2.922,-5.796,12.18,2.94,7.43,0.19
12,Gulliver_44,127.2313,-38.0969,257.13607,0.44018,0.785,-0.666,2.301,10.38,0.99,8.83,0.1
12,Gulliver_45,104.6078,3.10755,210.96047,2.97109,0.284,-0.76,2.51,12.56,1.23,9.55,-0.1
12,Gulliver_46,186.2444,-61.9736,299.82877,0.73862,0.181,-6.946,0.125,12.95,2.64,7.33,0.18
12,Gulliver_47,107.9186,0.8341,214.49913,4.88246,0.491,-1.957,-0.432,11.37,0.43,8.56,-0.11
12,Gulliver_5,132.6096,-45.50055,265.44381,-0.89931,0.406,-5.102,4.904,11.72,1.76,7.22,0.07
12,Gulliver_50,181.3825,-62.6726,297.69094,-0.26893,0.514,-7.204,1.663,11.19,1.01,7.67,0.21
12,Gulliver_51,30.3465,63.8004,130.56014,1.96945,0.647,-4.892,-0.149,10.89,1.62,8.57,0.1
12,Gulliver_52,161.8322,-59.51345,287.7723,-0.34511,0.396,-4.755,1.47,11.79,1.29,8.53,0.1
12,Gulliver_53,81.0045,34.01465,173.23807,-1.11951,0.384,0.401,-2.837,11.82,1.21,8.22,-0.07
12,Gulliver_54,81.2712,33.69215,173.62937,-1.11769,0.791,-0.595,-7.299,10.4,0.64,8.43,-0.15
12,Gulliver_55,297.8324,18.6557,56.34393,-4.12874,0.369,-2.043,-2.53,11.94,0.89,9.34,0.11
12,Gulliver_56,95.3887,26.91875,185.65871,5.92677,0.458,0.534,-3.24,11.51,0.7,8.48,-0.1
12,Gulliver_57,141.2016,-48.0798,271.31551,1.69476,0.701,-6.737,4.085,10.67,2.47,8.24,0.2
12,Gulliver_58,191.5036,-61.96845,302.29469,0.89659,0.398,-3.592,-0.353,11.88,3.0,8.76,0.26
12,Gulliver_59,195.723,-64.60525,304.16012,-1.76082,0.434,-2.408,-1.053,11.6,1.37,8.01,0.13
12,Gulliver_6,83.2751,-1.65565,205.24775,-18.14177,2.367,-0.007,-0.207,8.05,0.32,7.18,-0.1
12,Gulliver_60,303.443,29.681,68.42396,-2.63954,0.899,1.752,0.219,10.14,1.26,7.96,-0.03
12,Gulliver_7,141.7514,-55.1267,276.46464,-3.13027,0.084,-3.547,3.108,13.53,1.71,8.65,-0.12
12,Gulliver_8,80.548,33.79485,173.20521,-1.5563,0.872,-0.156,-2.982,10.26,0.75,7.4,0.07
12,Gulliver_9,126.7441,-47.8744,264.89342,-5.53667,1.985,-5.992,6.915,8.57,0.41,7.29,-0.04
1234,Haffner_10,112.14427,-15.36574,230.79936,1.01036,0.259,-3.472,2.984,12.66,1.26,9.58,0.31
1234,Haffner_11,113.8655,-27.70682,242.39104,-3.53057,0.138,-1.718,3.014,13.44,1.56,8.94,-0.16
1234,Haffner_13,115.12475,-30.07075,244.99779,-3.71876,1.742,-5.592,5.69,8.74,0.05,7.52,0.09
1234,Haffner_14,116.205,-28.383,243.99636,-2.06442,0.226,-0.71,1.269,12.43,1.52,8.56,-0.06
1234,Haffner_15,116.382,-32.84645,247.94794,-4.15686,0.238,-1.162,2.394,12.42,3.12,7.28,-0.36
1234,Haffner_16,117.5867,-25.45852,242.09177,0.474,0.293,-3.32,3.526,12.28,0.38,7.51,-0.14
1234,Haffner_17,117.904,-31.81105,247.7006,-2.52439,0.247,1.208,-0.03,12.35,2.99,8.11,0.34
12,Haffner_19,118.1906,-26.27245,243.06912,0.52517,0.169,-2.494,2.507,13.32,1.01,7.75,-0.21
1234,Haffner_20,119.062,-30.3651,246.9705,-0.93016,0.178,-0.687,0.514,12.82,1.8,8.06,-0.1
1234,Haffner_21,120.28819,-27.2125,244.84682,1.63578,0.286,-3.061,1.592,12.19,0.59,8.46,-0.09
