filename,ra_min,ra_max,dec_min,dec_max
GaiaSource_463756-463776_p.csv.gz,278.966,281.247,-22.669,-21.383
GaiaSource_463777-463791_p.csv.gz,278.440,279.842,-22.506,-21.383
GaiaSource_463792-463810_p.csv.gz,279.141,281.599,-22.023,-20.743
GaiaSource_463811-463839_p.csv.gz,280.550,282.656,-21.701,-20.107
GaiaSource_463840-463862_p.csv.gz,279.845,281.951,-21.380,-19.948
GaiaSource_463863-463919_p.csv.gz,280.549,288.280,-24.621,-19.472
GaiaSource_463920-464003_p.csv.gz,285.120,289.685,-23.317,-20.745
GaiaSource_464004-464058_p.csv.gz,284.065,286.872,-22.989,-21.066
GaiaSource_464059-464123_p.csv.gz,284.943,288.277,-22.022,-19.790
GaiaSource_464124-464225_p.csv.gz,286.528,292.494,-22.023,-18.846
GaiaSource_464226-464311_p.csv.gz,286.876,291.793,-20.740,-18.212
GaiaSource_464312-464390_p.csv.gz,283.714,291.087,-22.021,-16.959
GaiaSource_464391-464430_p.csv.gz,282.657,285.468,-21.702,-20.108
GaiaSource_464431-464477_p.csv.gz,283.189,286.869,-20.742,-18.997
GaiaSource_464478-464519_p.csv.gz,282.306,286.345,-20.742,-18.213
GaiaSource_464520-464548_p.csv.gz,281.603,284.060,-20.423,-18.841
GaiaSource_464549-464574_p.csv.gz,281.254,283.359,-19.785,-18.368
GaiaSource_464575-464611_p.csv.gz,282.482,285.464,-19.466,-17.584
GaiaSource_464612-464647_p.csv.gz,282.658,287.572,-19.468,-16.958
GaiaSource_464648-464704_p.csv.gz,285.473,288.454,-19.153,-16.960
GaiaSource_464705-464770_p.csv.gz,285.119,289.683,-18.208,-15.718
GaiaSource_464771-464814_p.csv.gz,284.066,286.873,-17.892,-16.338
GaiaSource_464815-464863_p.csv.gz,284.595,288.278,-16.956,-15.096
GaiaSource_464864-464898_p.csv.gz,275.274,287.578,-24.624,-14.479
GaiaSource_464899-464909_p.csv.gz,274.923,276.326,-24.296,-23.482
GaiaSource_464910-464920_p.csv.gz,275.275,277.030,-23.968,-22.994
GaiaSource_464921-464931_p.csv.gz,274.571,276.679,-23.968,-22.671
GaiaSource_464932-464942_p.csv.gz,274.219,275.624,-23.643,-22.832
GaiaSource_464943-464954_p.csv.gz,274.748,276.327,-23.317,-22.347
GaiaSource_464955-464966_p.csv.gz,275.099,277.732,-23.318,-22.027
GaiaSource_464967-464977_p.csv.gz,276.329,278.085,-22.993,-22.025
GaiaSource_464978-464989_p.csv.gz,277.032,278.436,-22.508,-21.543
GaiaSource_464990-465001_p.csv.gz,275.803,277.909,-22.669,-21.383
GaiaSource_465002-465013_p.csv.gz,275.627,277.733,-22.184,-21.223
GaiaSource_465014-465026_p.csv.gz,273.868,277.557,-23.317,-20.744
GaiaSource_465027-465038_p.csv.gz,273.517,274.921,-22.993,-22.187
GaiaSource_465039-465051_p.csv.gz,274.044,275.623,-22.668,-21.704
GaiaSource_465052-465064_p.csv.gz,272.990,275.272,-22.668,-21.385
GaiaSource_465065-465081_p.csv.gz,272.813,274.920,-22.185,-21.064
GaiaSource_465082-465096_p.csv.gz,273.519,276.325,-22.022,-20.745
GaiaSource_465097-465111_p.csv.gz,274.923,277.030,-21.542,-20.424
GaiaSource_465112-465136_p.csv.gz,274.221,276.679,-21.381,-20.107
GaiaSource_465137-465152_p.csv.gz,274.924,278.612,-22.022,-19.470
GaiaSource_465153-465165_p.csv.gz,277.735,279.140,-21.863,-20.904
GaiaSource_465166-465180_p.csv.gz,278.087,279.843,-21.381,-20.424
GaiaSource_465181-465194_p.csv.gz,277.034,279.491,-21.381,-20.108
GaiaSource_465195-465208_p.csv.gz,277.208,279.140,-20.741,-19.789
GaiaSource_465209-465224_p.csv.gz,277.736,280.545,-20.740,-19.474
GaiaSource_465225-465243_p.csv.gz,279.141,281.248,-20.263,-19.156
GaiaSource_465244-465260_p.csv.gz,278.439,280.897,-20.104,-18.840
GaiaSource_465261-465278_p.csv.gz,278.790,280.546,-19.469,-18.368
GaiaSource_465279-465294_p.csv.gz,276.329,280.018,-20.741,-18.211
GaiaSource_465295-465308_p.csv.gz,276.857,278.436,-20.105,-19.156
GaiaSource_465309-465323_p.csv.gz,275.630,278.085,-20.104,-18.841
GaiaSource_465324-465336_p.csv.gz,275.977,277.733,-19.471,-18.525
GaiaSource_465351-465366_p.csv.gz,277.735,279.843,-19.153,-18.053
GaiaSource_465367-465381_p.csv.gz,277.383,279.666,-18.838,-17.584
GaiaSource_465382-465396_p.csv.gz,277.033,278.964,-18.523,-17.584
GaiaSource_465397-465414_p.csv.gz,272.465,279.140,-22.023,-16.958
GaiaSource_465415-465444_p.csv.gz,271.761,274.218,-21.701,-20.110
GaiaSource_465445-465494_p.csv.gz,271.410,275.621,-21.059,-19.314
GaiaSource_465495-465527_p.csv.gz,272.815,275.449,-20.105,-18.526
GaiaSource_465528-465573_p.csv.gz,270.356,274.569,-20.739,-18.212
GaiaSource_465574-465614_p.csv.gz,270.005,273.515,-19.784,-18.211
GaiaSource_465615-465669_p.csv.gz,271.409,276.328,-19.468,-16.960
GaiaSource_465670-465687_p.csv.gz,274.922,277.031,-19.153,-17.897
GaiaSource_465688-465702_p.csv.gz,274.571,276.678,-18.837,-17.585
GaiaSource_465703-465718_p.csv.gz,274.220,276.327,-18.519,-17.427
GaiaSource_465719-465736_p.csv.gz,274.924,277.733,-18.209,-16.959
GaiaSource_465737-465750_p.csv.gz,276.329,278.436,-17.739,-16.802
GaiaSource_465751-465767_p.csv.gz,275.978,278.261,-17.582,-16.335
GaiaSource_465768-465790_p.csv.gz,275.627,277.734,-17.268,-15.870
GaiaSource_465791-465853_p.csv.gz,272.816,277.206,-18.207,-15.715
GaiaSource_465854-465894_p.csv.gz,273.871,277.031,-16.956,-15.096
GaiaSource_465895-465933_p.csv.gz,274.221,281.952,-19.471,-14.483
GaiaSource_465934-465956_p.csv.gz,280.197,282.653,-18.838,-17.584
GaiaSource_465957-465976_p.csv.gz,279.846,281.953,-18.524,-17.271
GaiaSource_465977-466001_p.csv.gz,280.547,283.706,-18.207,-16.958
GaiaSource_466002-466027_p.csv.gz,281.251,284.061,-17.581,-16.338
GaiaSource_466028-466051_p.csv.gz,279.493,283.358,-18.209,-15.716
GaiaSource_466052-466068_p.csv.gz,279.142,281.071,-17.895,-16.959
GaiaSource_466069-466085_p.csv.gz,278.791,281.249,-17.582,-16.336
GaiaSource_466086-466100_p.csv.gz,278.440,280.370,-17.268,-16.335
GaiaSource_466101-466119_p.csv.gz,279.143,281.952,-16.957,-15.715
GaiaSource_466120-466141_p.csv.gz,280.548,282.655,-16.645,-15.250
GaiaSource_466142-466158_p.csv.gz,279.846,282.129,-16.333,-15.095
GaiaSource_466159-466179_p.csv.gz,280.372,284.414,-16.956,-14.478
GaiaSource_466180-466214_p.csv.gz,283.008,285.467,-16.644,-15.095
GaiaSource_466215-466248_p.csv.gz,282.658,286.169,-16.021,-14.480
GaiaSource_466249-466288_p.csv.gz,284.066,286.871,-15.249,-13.864
GaiaSource_466289-466318_p.csv.gz,281.954,286.169,-15.712,-13.250
GaiaSource_466319-466344_p.csv.gz,281.428,284.058,-15.093,-13.863
GaiaSource_466345-466369_p.csv.gz,281.252,284.411,-14.630,-13.250
GaiaSource_466370-466401_p.csv.gz,283.185,285.466,-14.322,-12.639
GaiaSource_466402-466429_p.csv.gz,282.657,284.764,-13.707,-12.179
GaiaSource_466430-466444_p.csv.gz,277.735,284.237,-16.956,-12.027
GaiaSource_466445-466463_p.csv.gz,278.088,279.841,-16.334,-15.095
GaiaSource_466464-466483_p.csv.gz,277.032,278.789,-16.331,-15.096
GaiaSource_466484-466497_p.csv.gz,277.735,280.192,-15.714,-14.479
GaiaSource_466498-466513_p.csv.gz,279.143,280.896,-15.557,-14.478
GaiaSource_466514-466531_p.csv.gz,278.791,281.247,-15.093,-13.864
GaiaSource_466532-466546_p.csv.gz,278.439,280.194,-14.785,-13.862
GaiaSource_466547-466565_p.csv.gz,276.681,280.540,-15.713,-13.249
GaiaSource_466566-466579_p.csv.gz,276.331,278.085,-15.403,-14.478
GaiaSource_466580-466596_p.csv.gz,275.979,278.437,-15.095,-13.863
GaiaSource_466597-466624_p.csv.gz,275.631,278.613,-14.785,-13.250
GaiaSource_466625-466637_p.csv.gz,277.735,279.140,-14.323,-13.404
GaiaSource_466638-466653_p.csv.gz,278.087,279.842,-13.860,-12.790
GaiaSource_466654-466671_p.csv.gz,277.033,279.316,-13.862,-12.637
GaiaSource_466672-466690_p.csv.gz,277.738,281.598,-14.474,-12.027
GaiaSource_466691-466716_p.csv.gz,280.548,282.655,-14.168,-12.942
GaiaSource_466717-466737_p.csv.gz,279.848,282.302,-13.860,-12.636
GaiaSource_466738-466761_p.csv.gz,280.549,283.357,-13.246,-12.026
GaiaSource_466762-466787_p.csv.gz,281.607,284.057,-12.788,-11.419
GaiaSource_466788-466810_p.csv.gz,281.252,283.358,-12.327,-11.114
GaiaSource_466811-466829_p.csv.gz,279.143,283.006,-13.247,-10.808
GaiaSource_466830-466850_p.csv.gz,278.791,281.246,-12.635,-11.416
GaiaSource_466851-466870_p.csv.gz,278.440,280.547,-12.329,-11.264
GaiaSource_466871-466889_p.csv.gz,279.143,281.952,-12.023,-10.808
GaiaSource_466890-466905_p.csv.gz,280.548,282.653,-11.566,-10.506
GaiaSource_466906-466920_p.csv.gz,280.021,282.304,-11.414,-10.202
GaiaSource_466921-466936_p.csv.gz,279.846,281.950,-10.958,-9.898
GaiaSource_466937-466949_p.csv.gz,258.400,281.599,-30.000,-9.597
GaiaSource_466950-466960_p.csv.gz,258.048,259.629,-29.654,-28.633
GaiaSource_466961-466971_p.csv.gz,258.752,260.155,-29.140,-28.293
GaiaSource_466972-466982_p.csv.gz,257.696,259.803,-29.312,-27.954
GaiaSource_466983-466994_p.csv.gz,257.345,259.100,-28.970,-27.956
GaiaSource_466995-467008_p.csv.gz,258.047,260.331,-28.629,-27.285
GaiaSource_467009-467023_p.csv.gz,259.454,260.858,-28.460,-27.284
GaiaSource_467024-467042_p.csv.gz,259.103,261.562,-27.951,-26.613
GaiaSource_467043-467066_p.csv.gz,258.751,260.856,-27.615,-26.278
GaiaSource_467067-467079_p.csv.gz,256.994,260.506,-28.631,-25.946
GaiaSource_467080-467100_p.csv.gz,256.642,258.744,-28.290,-26.945
GaiaSource_467101-467117_p.csv.gz,255.938,258.394,-27.950,-26.613
GaiaSource_467118-467132_p.csv.gz,256.292,258.045,-27.279,-26.279
GaiaSource_467133-467151_p.csv.gz,256.994,259.450,-27.277,-25.945
GaiaSource_467152-467167_p.csv.gz,258.752,260.156,-26.608,-25.286
GaiaSource_467168-467184_p.csv.gz,257.346,258.922,-26.608,-25.284
GaiaSource_467185-467207_p.csv.gz,258.049,262.264,-27.276,-24.626
GaiaSource_467208-467232_p.csv.gz,260.684,262.961,-26.943,-25.285
GaiaSource_467233-467243_p.csv.gz,260.157,261.560,-26.442,-25.614
GaiaSource_467244-467255_p.csv.gz,260.509,262.264,-25.943,-24.954
GaiaSource_467256-467279_p.csv.gz,260.862,263.668,-25.940,-24.625
GaiaSource_467280-467304_p.csv.gz,261.740,264.374,-25.281,-23.971
GaiaSource_467305-467324_p.csv.gz,261.564,263.670,-24.788,-23.644
GaiaSource_467325-467340_p.csv.gz,259.454,263.318,-25.943,-23.320
GaiaSource_467341-467354_p.csv.gz,259.807,261.562,-25.282,-24.297
GaiaSource_467355-467377_p.csv.gz,258.751,261.210,-25.279,-23.971
GaiaSource_467378-467400_p.csv.gz,259.454,262.265,-24.622,-23.320
GaiaSource_467401-467423_p.csv.gz,260.862,262.968,-24.131,-22.671
GaiaSource_467424-467439_p.csv.gz,260.158,261.561,-23.968,-22.671
GaiaSource_467440-467463_p.csv.gz,255.588,262.264,-27.279,-22.026
GaiaSource_467464-467482_p.csv.gz,255.239,257.341,-26.942,-25.614
GaiaSource_467483-467504_p.csv.gz,254.533,256.990,-26.609,-25.284
GaiaSource_467505-467527_p.csv.gz,255.236,258.046,-25.942,-24.626
GaiaSource_467528-467552_p.csv.gz,256.465,258.746,-25.611,-23.971
GaiaSource_467553-467577_p.csv.gz,255.939,258.046,-25.116,-23.645
GaiaSource_467578-467605_p.csv.gz,253.831,257.693,-25.939,-23.319
GaiaSource_467606-467643_p.csv.gz,253.128,255.759,-25.282,-23.645
GaiaSource_467644-467673_p.csv.gz,254.182,257.340,-24.622,-22.996
GaiaSource_467674-467715_p.csv.gz,254.539,259.099,-24.623,-22.028
GaiaSource_467716-467737_p.csv.gz,258.049,260.155,-24.296,-22.997
GaiaSource_467738-467760_p.csv.gz,257.347,259.803,-23.967,-22.671
GaiaSource_467761-467785_p.csv.gz,258.048,260.858,-23.316,-22.025
GaiaSource_467786-467812_p.csv.gz,259.104,261.560,-22.830,-21.384
GaiaSource_467813-467840_p.csv.gz,257.171,260.857,-23.316,-20.744
GaiaSource_467841-467878_p.csv.gz,256.293,258.748,-23.154,-21.382
GaiaSource_467879-467917_p.csv.gz,255.941,259.447,-22.344,-20.743
GaiaSource_467918-467946_p.csv.gz,257.345,260.153,-21.379,-20.109
GaiaSource_467947-467972_p.csv.gz,257.522,264.902,-24.621,-19.472
GaiaSource_467973-467986_p.csv.gz,263.673,265.429,-24.295,-23.319
GaiaSource_467987-467999_p.csv.gz,264.377,265.779,-23.643,-22.671
GaiaSource_468000-468013_p.csv.gz,262.970,264.373,-23.968,-22.833
GaiaSource_468014-468026_p.csv.gz,263.323,265.077,-23.317,-22.348
GaiaSource_468027-468039_p.csv.gz,263.849,266.483,-23.315,-22.024
GaiaSource_468040-468052_p.csv.gz,265.080,267.010,-22.992,-22.025
GaiaSource_468053-468065_p.csv.gz,264.903,267.186,-22.668,-21.383
GaiaSource_468066-468077_p.csv.gz,264.375,265.780,-22.507,-21.543
GaiaSource_468078-468089_p.csv.gz,264.729,266.484,-22.022,-21.062
GaiaSource_468090-468105_p.csv.gz,262.443,266.132,-23.318,-20.743
GaiaSource_468106-468119_p.csv.gz,262.267,264.374,-22.828,-21.705
GaiaSource_468120-468135_p.csv.gz,261.916,264.023,-22.667,-21.384
GaiaSource_468136-468153_p.csv.gz,261.565,263.671,-22.344,-21.063
GaiaSource_468154-468167_p.csv.gz,262.269,265.076,-22.024,-20.749
GaiaSource_468168-468178_p.csv.gz,263.674,265.427,-21.702,-20.743
GaiaSource_468179-468190_p.csv.gz,264.378,265.779,-21.060,-20.265
GaiaSource_468191-468203_p.csv.gz,262.972,265.252,-21.381,-20.107
GaiaSource_468204-468218_p.csv.gz,263.321,265.077,-20.741,-19.792
GaiaSource_468219-468233_p.csv.gz,263.847,267.890,-22.024,-19.474
GaiaSource_468234-468247_p.csv.gz,266.486,268.592,-21.542,-20.425
GaiaSource_468248-468263_p.csv.gz,266.134,268.241,-21.381,-20.106
GaiaSource_468264-468280_p.csv.gz,265.783,267.889,-21.062,-19.790
GaiaSource_468281-468295_p.csv.gz,266.486,269.294,-20.742,-19.473
GaiaSource_468296-468315_p.csv.gz,267.891,269.995,-20.422,-19.156
GaiaSource_468316-468332_p.csv.gz,267.189,269.647,-20.103,-18.842
GaiaSource_468333-468350_p.csv.gz,267.540,269.294,-19.470,-18.369
GaiaSource_468351-468363_p.csv.gz,265.080,268.768,-20.740,-18.211
GaiaSource_468364-468376_p.csv.gz,265.431,267.186,-20.104,-19.157
GaiaSource_468377-468392_p.csv.gz,264.553,266.835,-20.105,-18.842
GaiaSource_468393-468406_p.csv.gz,264.378,266.482,-19.627,-18.684
GaiaSource_468407-468419_p.csv.gz,265.079,267.537,-19.469,-18.211
GaiaSource_468420-468433_p.csv.gz,266.485,268.241,-19.154,-18.212
GaiaSource_468434-468446_p.csv.gz,267.189,268.593,-18.681,-17.740
GaiaSource_468447-468459_p.csv.gz,265.782,268.064,-18.837,-17.583
GaiaSource_468460-468471_p.csv.gz,266.134,267.889,-18.209,-17.270
GaiaSource_468472-468489_p.csv.gz,261.038,267.536,-22.021,-16.959
GaiaSource_468490-468511_p.csv.gz,260.861,262.967,-21.540,-20.107
GaiaSource_468512-468531_p.csv.gz,260.157,261.913,-21.380,-20.106
GaiaSource_468532-468556_p.csv.gz,260.862,263.672,-20.741,-19.474
GaiaSource_468557-468574_p.csv.gz,262.618,264.370,-20.104,-18.999
GaiaSource_468575-468595_p.csv.gz,261.566,263.847,-20.103,-18.841
GaiaSource_468596-468614_p.csv.gz,259.808,263.671,-20.741,-18.211
GaiaSource_468615-468642_p.csv.gz,259.102,261.561,-20.422,-18.842
GaiaSource_468643-468672_p.csv.gz,258.753,261.734,-19.788,-18.212
GaiaSource_468673-468695_p.csv.gz,260.860,262.965,-19.311,-17.898
GaiaSource_468696-468717_p.csv.gz,260.158,262.616,-18.839,-17.585
GaiaSource_468718-468737_p.csv.gz,260.509,264.725,-19.469,-16.960
GaiaSource_468738-468749_p.csv.gz,263.673,265.077,-19.312,-18.369
GaiaSource_468750-468761_p.csv.gz,264.024,265.779,-18.839,-17.897
GaiaSource_468762-468774_p.csv.gz,263.325,265.428,-18.839,-17.583
GaiaSource_468775-468788_p.csv.gz,262.970,264.900,-18.523,-17.584
GaiaSource_468789-468802_p.csv.gz,263.673,266.132,-18.208,-16.959
GaiaSource_468803-468816_p.csv.gz,265.080,266.659,-17.895,-16.960
GaiaSource_468817-468832_p.csv.gz,264.904,267.186,-17.582,-16.337
GaiaSource_468833-468848_p.csv.gz,264.377,265.955,-17.426,-16.337
GaiaSource_468849-468864_p.csv.gz,262.795,266.481,-18.208,-15.716
GaiaSource_468865-468882_p.csv.gz,262.267,264.023,-18.052,-16.960
GaiaSource_468883-468901_p.csv.gz,261.917,264.372,-17.582,-16.337
GaiaSource_468902-468924_p.csv.gz,261.563,263.670,-17.269,-16.025
GaiaSource_468925-468943_p.csv.gz,262.618,265.077,-16.957,-15.715
GaiaSource_468944-468963_p.csv.gz,263.323,265.778,-16.333,-15.096
GaiaSource_468964-468988_p.csv.gz,262.970,265.076,-16.024,-14.786
GaiaSource_468989-469053_p.csv.gz,251.725,264.724,-24.619,-14.480
GaiaSource_469054-469108_p.csv.gz,252.777,255.935,-23.314,-21.384
GaiaSource_469109-469199_p.csv.gz,250.320,255.229,-23.315,-20.746
GaiaSource_469200-469267_p.csv.gz,251.721,256.989,-22.023,-19.477
GaiaSource_469268-469314_p.csv.gz,254.535,257.692,-21.380,-19.472
GaiaSource_469315-469353_p.csv.gz,256.117,258.749,-20.421,-18.844
GaiaSource_469354-469410_p.csv.gz,253.481,258.045,-20.737,-18.212
GaiaSource_469411-469481_p.csv.gz,253.128,257.339,-19.785,-17.585
GaiaSource_469482-469598_p.csv.gz,248.908,256.637,-22.018,-16.962
GaiaSource_469599-469777_p.csv.gz,247.512,254.175,-20.739,-16.961
GaiaSource_469778-469896_p.csv.gz,251.198,255.932,-18.838,-15.721
GaiaSource_469897-470028_p.csv.gz,250.323,259.448,-19.470,-14.479
GaiaSource_470029-470065_p.csv.gz,257.346,260.154,-18.837,-17.585
GaiaSource_470066-470099_p.csv.gz,258.051,261.209,-18.208,-16.959
GaiaSource_470100-470135_p.csv.gz,258.753,261.562,-17.581,-16.025
GaiaSource_470136-470197_p.csv.gz,255.948,260.506,-18.209,-15.716
GaiaSource_470198-470263_p.csv.gz,256.646,260.155,-16.955,-14.789
GaiaSource_470264-470299_p.csv.gz,258.051,262.966,-16.956,-14.483
GaiaSource_470300-470339_p.csv.gz,260.159,263.317,-16.331,-14.479
GaiaSource_470340-470374_p.csv.gz,261.917,264.373,-15.402,-13.864
GaiaSource_470375-470430_p.csv.gz,259.453,263.671,-15.713,-13.250
GaiaSource_470431-470500_p.csv.gz,258.753,262.966,-15.092,-12.638
GaiaSource_470501-470598_p.csv.gz,254.537,262.264,-16.955,-12.029
GaiaSource_470599-470759_p.csv.gz,253.134,258.745,-15.711,-12.639
GaiaSource_470760-470873_p.csv.gz,254.533,261.559,-14.471,-11.721
GaiaSource_470874-471029_p.csv.gz,255.944,261.205,-13.243,-10.055
GaiaSource_471030-471072_p.csv.gz,258.052,271.406,-19.470,-9.602
GaiaSource_471073-471091_p.csv.gz,268.594,270.349,-18.680,-17.584
GaiaSource_471092-471110_p.csv.gz,269.301,272.104,-18.209,-16.960
GaiaSource_471111-471142_p.csv.gz,270.353,272.810,-17.895,-16.336
GaiaSource_471143-471165_p.csv.gz,270.002,272.106,-17.269,-15.870
GaiaSource_471166-471179_p.csv.gz,267.892,271.580,-18.209,-15.715
GaiaSource_471180-471196_p.csv.gz,268.245,269.998,-17.581,-16.646
GaiaSource_471197-471212_p.csv.gz,267.189,269.647,-17.581,-16.336
GaiaSource_471213-471227_p.csv.gz,267.540,269.296,-16.957,-16.025
GaiaSource_471228-471243_p.csv.gz,268.243,270.701,-16.957,-15.715
GaiaSource_471244-471261_p.csv.gz,269.650,271.403,-16.334,-15.251
GaiaSource_471262-471276_p.csv.gz,268.595,270.875,-16.334,-15.098
GaiaSource_471277-471302_p.csv.gz,268.947,273.511,-16.955,-14.481
GaiaSource_471303-471334_p.csv.gz,271.762,274.217,-16.646,-15.098
GaiaSource_471335-471359_p.csv.gz,271.411,273.514,-16.022,-14.482
GaiaSource_471360-471425_p.csv.gz,271.232,275.617,-15.713,-13.251
GaiaSource_471426-471461_p.csv.gz,270.355,272.805,-15.557,-13.865
GaiaSource_471462-471526_p.csv.gz,270.003,274.214,-14.785,-12.640
GaiaSource_471527-471560_p.csv.gz,266.662,273.511,-16.957,-12.030
GaiaSource_471561-471575_p.csv.gz,266.488,268.593,-16.489,-15.407
GaiaSource_471576-471593_p.csv.gz,265.958,268.242,-16.333,-15.097
GaiaSource_471594-471612_p.csv.gz,265.783,267.889,-15.868,-14.788
GaiaSource_471613-471633_p.csv.gz,266.837,269.645,-15.711,-14.479
GaiaSource_471634-471659_p.csv.gz,267.189,269.997,-15.094,-13.863
GaiaSource_471660-471682_p.csv.gz,265.431,269.292,-15.712,-13.250
GaiaSource_471683-471703_p.csv.gz,265.081,267.185,-15.403,-14.173
GaiaSource_471704-471728_p.csv.gz,264.378,266.834,-15.093,-13.863
GaiaSource_471729-471754_p.csv.gz,265.079,267.889,-14.475,-13.251
GaiaSource_471755-471783_p.csv.gz,266.135,268.592,-13.861,-12.640
GaiaSource_471784-471816_p.csv.gz,265.788,270.698,-14.475,-12.027
GaiaSource_471817-471852_p.csv.gz,268.596,271.403,-14.014,-12.637
GaiaSource_471853-471901_p.csv.gz,268.946,272.810,-13.247,-11.572
GaiaSource_471902-471940_p.csv.gz,268.243,272.284,-13.245,-10.810
GaiaSource_471941-471985_p.csv.gz,267.191,269.999,-12.941,-11.417
GaiaSource_471986-472029_p.csv.gz,267.894,271.405,-12.024,-10.353
GaiaSource_472030-472088_p.csv.gz,268.601,277.029,-14.471,-9.597
GaiaSource_472089-472142_p.csv.gz,274.222,277.733,-13.859,-12.026
GaiaSource_472143-472187_p.csv.gz,275.627,278.435,-12.634,-11.112
GaiaSource_472188-472228_p.csv.gz,273.167,277.379,-13.246,-10.810
GaiaSource_472229-472286_p.csv.gz,272.818,277.028,-12.326,-10.352
GaiaSource_472287-472328_p.csv.gz,274.221,279.139,-12.023,-9.596
GaiaSource_472329-472368_p.csv.gz,277.035,279.843,-11.563,-10.203
GaiaSource_472369-472398_p.csv.gz,277.736,280.545,-10.806,-9.594
GaiaSource_472399-472420_p.csv.gz,278.793,281.249,-10.199,-8.990
GaiaSource_472421-472454_p.csv.gz,276.683,280.547,-10.806,-8.386
GaiaSource_472455-472500_p.csv.gz,275.625,278.435,-10.501,-8.990
GaiaSource_472501-472555_p.csv.gz,276.329,279.843,-9.593,-7.784
GaiaSource_472556-472624_p.csv.gz,271.412,279.139,-12.023,-7.184
GaiaSource_472625-472665_p.csv.gz,272.112,275.623,-10.805,-9.292
GaiaSource_472666-472713_p.csv.gz,270.881,275.272,-10.805,-8.397
GaiaSource_472714-472767_p.csv.gz,270.002,272.808,-10.350,-8.391
GaiaSource_472768-472833_p.csv.gz,271.409,275.975,-9.593,-7.185
GaiaSource_472834-472886_p.csv.gz,274.227,277.031,-9.442,-7.634
GaiaSource_472887-472938_p.csv.gz,274.926,278.435,-8.383,-6.580
GaiaSource_472939-472982_p.csv.gz,273.524,277.733,-8.383,-5.981
GaiaSource_472983-473030_p.csv.gz,272.819,276.327,-7.774,-5.980
GaiaSource_473031-473060_p.csv.gz,274.573,277.026,-6.876,-5.381
GaiaSource_473061-473097_p.csv.gz,263.853,276.325,-14.474,-4.782
GaiaSource_473098-473135_p.csv.gz,262.971,265.778,-14.013,-12.637
GaiaSource_473136-473180_p.csv.gz,263.675,267.186,-13.246,-11.722
GaiaSource_473181-473241_p.csv.gz,262.268,266.832,-13.245,-10.811
GaiaSource_473242-473318_p.csv.gz,261.567,265.777,-12.631,-10.202
GaiaSource_473319-473402_p.csv.gz,262.972,268.591,-12.023,-9.600
GaiaSource_473403-473477_p.csv.gz,265.432,269.995,-10.803,-8.386
GaiaSource_473478-473570_p.csv.gz,264.379,268.589,-10.499,-7.788
GaiaSource_473571-473680_p.csv.gz,260.162,267.889,-12.023,-7.185
GaiaSource_473681-473855_p.csv.gz,258.755,264.369,-10.800,-7.193
